Id,Predicted
21020862,51.95
21022330,108.99
21022856,123.09
21024098,164.27
21026558,130.97
21028192,150.96
21029146,120.0
21038703,107.86
21039236,276.48
21041595,62.99
21042151,218.83
21042534,115.04
21044970,329.52
21045324,68.74
21045451,63.71
21050522,78.72
21055192,87.07
21062611,110.46
21064170,155.01
21066041,55.7
21068818,126.4
21069115,158.17
21076625,105.88
21081721,71.11
21081736,126.25
21081875,90.9
21089707,161.19
21090094,86.44
21091355,134.29
21098387,139.07
21098848,169.71
21108401,72.49
21109037,123.31
21119908,64.68
21120246,157.61
21121507,115.07
21122097,32.39
21124150,112.42
21136144,80.72
21136851,186.87
21138939,52.82
21148292,175.21
21151290,96.3
21160958,51.88
21161038,145.83
21161561,274.81
21164579,58.16
21165138,62.35
21170090,130.49
21174693,54.94
21175036,70.91
21182937,134.95
21184012,149.46
21184343,76.95
21186749,153.24
21190325,73.7
21191264,102.83
21192158,166.59
21192284,150.62
21198038,175.85
21199473,64.01
21199546,137.5
21200993,119.98
21203987,146.78
21206002,168.87
21212488,119.05
21212612,75.53
21212937,204.69
21216288,105.19
21219651,69.96
21219737,59.07
21224447,178.33
21226783,55.59
21227092,71.63
21228962,209.01
21230213,59.43
21230688,162.64
21241829,124.38
21244035,134.64
21250819,62.78
21253486,54.3
21254023,99.99
21256268,174.91
21257726,141.18
21259803,207.74
21259931,181.7
21261549,58.32
21266334,100.5
21266533,133.96
21266730,50.02
21266924,56.05
21268535,84.74
21271180,68.51
21273425,131.08
21279140,60.48
21281641,162.24
21288588,68.87
21295942,180.31
21296227,178.15
21304320,28.97
21304935,108.14
21306457,109.32
21309053,114.47
21312330,139.66
21312403,137.47
21312440,135.96
21312495,136.8
21312732,126.71
21312749,61.33
21317156,111.64
21344739,67.24
21353912,169.2
21355217,274.93
21356378,56.46
21356602,69.13
21357119,152.07
21357424,84.17
21357642,89.62
21357792,81.68
21358930,59.08
21363363,174.74
21366188,106.07
21366806,85.24
21368441,156.55
21369271,83.3
21370205,199.18
21379957,76.25
21380140,85.77
21383903,41.58
21385255,89.91
21385556,122.86
21386179,56.45
21390251,156.08
21394300,218.25
21395840,146.49
21397049,71.66
21398486,262.14
21399885,185.51
21399985,82.94
21404524,129.18
21407514,186.09
21414167,219.09
21416483,42.44
21421438,237.85
21423426,205.4
21426105,59.65
21434826,167.06
21439155,60.45
21440393,114.0
21450693,71.71
21451138,53.53
21452348,213.33
21460319,159.84
21461615,76.91
21467409,182.75
21470099,154.84
21471116,112.08
21473222,171.53
21481778,192.74
21485695,129.3
21489266,136.21
21490787,160.61
21490894,67.17
21503830,82.34
21504532,119.43
21515092,55.97
21519958,66.39
21524675,164.89
21526187,103.57
21539105,103.6
21540496,124.95
21541783,100.31
21546050,127.09
21546425,131.19
21549554,55.43
21550808,72.75
21551617,287.86
21561860,72.79
21562024,199.88
21564252,163.81
21565682,211.98
21566909,177.46
21567303,111.1
21568341,100.76
21577066,73.01
21577679,219.03
21577773,128.96
21578157,217.99
21578513,45.84
21581545,59.62
21581879,107.62
21602731,125.18
21604823,116.14
21609424,69.15
21612477,86.99
21616841,147.47
21619743,104.92
21620322,74.14
21620762,146.07
21624428,155.54
21624567,65.31
21627794,34.37
21631186,56.85
21634282,54.2
21634979,226.54
21635240,66.38
21635457,216.6
21635623,96.25
21643210,84.62
21647076,165.84
21655971,179.95
21660363,188.53
21660787,75.49
21661292,144.59
21666229,56.59
21666958,94.88
21667189,57.99
21673998,52.84
21678034,122.61
21678477,71.92
21678587,137.56
21680639,168.43
21683921,74.71
21684019,161.13
21695365,37.2
21695415,100.32
21698180,53.88
21698837,93.58
21700026,108.93
21709374,171.79
21709891,54.49
21714177,125.94
21715735,81.46
21716449,132.13
21716772,54.32
21723666,57.76
21726358,145.13
21727407,289.6
21727923,135.19
21728093,59.03
21728681,212.72
21730105,67.65
21730735,62.64
21736598,248.5
21737389,85.54
21737409,214.68
21739781,61.0
21747136,76.6
21750219,143.37
21751275,225.44
21752471,131.12
21752880,150.38
21753255,272.58
21754827,44.03
21762711,250.8
21764245,59.6
21764576,192.54
21765794,99.57
21766169,201.67
21767943,166.89
21770277,68.22
21771486,73.68
21771502,172.74
21771881,117.73
21774455,167.08
21779257,61.99
21781648,194.16
21782140,135.6
21783724,144.62
21786958,152.68
21787703,64.69
21794374,124.21
21797820,269.31
21797928,133.7
21798589,128.93
21799111,183.55
21803004,121.13
21804666,111.46
21813491,217.58
21822619,119.23
21822750,51.24
21823815,114.21
21825573,136.02
21826195,237.43
21828071,69.02
21833222,62.95
21837620,82.17
21838873,102.74
21839021,54.89
21844499,202.89
21850364,204.09
21851016,55.77
21851390,110.17
21851700,208.88
21851931,151.98
21852466,137.9
21857734,65.78
21859065,191.56
21859658,212.1
21860011,206.18
21862803,166.01
21863836,89.28
21865637,51.9
21867771,59.51
21868424,79.49
21869057,169.04
21869167,77.04
21869546,59.15
21877231,102.16
21883309,206.9
21883986,251.66
21883990,132.49
21884758,201.79
21885544,102.58
21885667,60.13
21889698,49.48
21892596,161.26
21892706,65.36
21893658,158.83
21895071,63.18
21896537,160.74
21896552,170.48
21897759,181.59
21898551,151.72
21899794,202.8
21913859,107.02
21915201,354.81
21923390,133.22
21923722,140.56
21926198,182.39
21926844,59.9
21927300,103.26
21929935,90.38
21931508,79.77
21932693,52.5
21934601,79.24
21934873,184.58
21935245,112.12
21935569,59.01
21936073,262.93
21936080,96.23
21937306,82.69
21942269,191.7
21942371,80.31
21943047,77.61
21943938,161.38
21945556,46.54
21945886,332.76
21956264,59.51
21958889,107.54
21959796,180.5
21961462,165.86
21963398,193.88
21965119,131.44
21966390,199.75
21967751,198.5
21969058,189.76
21970350,57.02
21970487,142.69
21972082,34.92
21972697,51.04
21978558,147.69
21979890,238.24
21980586,179.43
21981036,215.96
21982995,111.59
21983362,139.02
21984170,235.68
21989166,146.04
21996542,140.67
21997208,251.89
21998044,77.84
22000019,57.08
22000376,156.59
22000913,72.52
22001385,112.27
22009898,78.96
22010459,132.36
22011311,65.82
22013423,104.18
22013965,55.77
22015654,211.9
22016391,51.67
22017344,292.76
22026277,210.74
22028307,251.33
22028706,157.91
22029653,54.22
22030593,189.07
22032243,293.12
22034112,135.29
22043565,128.21
22045060,282.76
22045554,65.84
22049875,104.52
22050058,96.79
22051488,88.63
22059272,60.07
22059276,110.12
22059613,45.41
22060142,149.22
22060924,72.61
22066551,56.02
22066635,204.11
22067406,137.1
22067764,75.51
22069581,73.75
22076359,213.92
22078678,69.43
22080281,87.71
22080826,158.91
22085185,168.5
22085892,91.77
22088615,72.52
22096731,96.53
22097438,150.99
22098435,61.28
22099135,60.55
22101002,62.33
22101044,199.64
22102113,75.57
22103438,149.91
22107023,138.78
22116565,179.9
22119708,50.72
22120954,140.22
22122084,60.04
22122354,266.08
22123603,97.48
22124086,51.51
22129871,150.64
22130055,126.75
22131111,66.76
22131954,119.34
22134428,99.69
22135247,59.82
22142575,215.7
22144662,200.97
22147426,209.27
22148073,54.89
22151022,68.13
22151798,106.66
22152232,55.59
22152376,140.44
22153412,131.8
22160718,79.38
22161352,155.41
22164005,58.37
22165461,112.85
22167066,63.63
22173085,97.02
22173625,95.74
22174455,128.01
22174923,121.04
22175113,60.57
22178073,97.11
22186114,51.07
22188812,171.44
22192285,163.79
22192407,241.04
22192417,225.7
22194459,297.98
22194582,169.53
22202550,109.42
22203227,123.74
22203734,137.02
22205179,96.04
22205622,64.81
22205765,230.04
22206207,38.85
22206345,51.18
22206601,269.68
22207975,58.44
22208315,128.79
22209216,60.61
22213572,91.38
22214383,221.66
22215122,225.58
22225555,197.19
22227610,49.98
22229755,125.32
22231558,205.62
22231784,226.1
22232269,96.43
22232328,176.49
22238046,67.27
22241573,110.58
22241666,202.93
22242334,96.2
22245314,189.66
22245972,51.57
22246294,217.63
22246864,72.73
22250050,71.29
22250271,50.01
22251000,209.05
22251884,264.44
22252595,96.51
22255089,208.35
22256926,41.15
22259472,159.39
22260983,217.73
22262408,194.81
22262419,233.36
22262595,91.62
22265765,149.78
22266183,59.4
22266286,43.6
22267590,181.2
22267769,87.44
22273359,232.72
22275716,207.22
22277909,181.02
22279040,80.13
22279575,52.53
22282419,71.86
22282513,71.4
22283652,184.58
22290340,139.65
22290580,98.49
22293021,60.1
22294357,162.56
22295848,110.22
22301670,158.5
22303234,80.98
22303956,81.4
22305350,64.54
22305797,81.01
22306300,194.84
22307248,108.24
22309616,112.86
22312886,250.16
22321252,128.66
22321708,62.08
22325426,54.48
22328089,58.14
22328208,74.43
22328585,63.71
22328689,113.56
22330756,80.39
22338452,208.58
22339430,67.65
22339572,62.44
22340384,136.63
22341308,97.37
22342382,57.78
22345676,134.93
22346131,151.08
22349506,28.29
22350243,57.81
22355365,108.42
22370132,78.99
22371082,81.65
22371868,163.0
22376011,87.97
22376920,114.96
22392030,271.69
22395320,106.52
22396507,62.41
22400510,70.18
22401048,68.38
22406991,59.67
22407448,235.89
22408376,66.33
22409448,204.9
22411833,223.0
22419704,287.97
22420304,55.48
22420902,65.13
22421636,125.03
22432585,80.98
22436168,67.45
22436287,157.15
22436581,76.24
22438519,71.77
22438742,180.94
22447855,105.14
22448088,99.74
22448627,62.15
22452129,56.78
22453638,183.72
22454710,171.41
22454765,135.34
22460607,205.17
22460669,84.56
22466315,224.41
22469509,175.69
22471099,52.12
22479926,80.27
22483776,47.58
22484006,68.21
22485685,346.55
22485716,95.34
22489609,70.77
22491853,86.56
22503885,166.13
22511108,144.02
22514608,166.81
22514661,220.91
22516244,128.34
22516600,70.26
22516899,50.89
22543061,84.91
22545117,71.24
22545206,44.94
22545284,113.61
22545840,54.9
22546236,81.49
22561496,151.58
22568702,82.72
22569197,110.19
22571028,162.72
22579760,60.78
22583959,137.65
22584204,264.36
22588755,80.58
22602979,58.68
22605114,76.14
22612874,66.97
22613221,75.64
22614476,222.96
22616613,52.39
22616692,57.93
22618211,325.6
22619073,64.35
22630194,48.2
22634088,67.47
22635959,41.32
22656433,132.28
22658582,38.21
22663674,256.55
22665286,137.6
22667815,81.23
22669096,268.7
22672271,62.79
22673257,281.78
22674576,100.73
22683699,181.66
22690507,56.15
22699135,209.72
22702377,78.12
22703920,57.94
22704069,217.47
22705059,89.97
22705115,139.05
22705963,94.92
22713035,49.56
22717766,136.77
22734359,52.12
22735497,161.84
22749701,111.87
22751480,66.8
22751525,89.67
22754004,75.63
22760853,159.25
22770827,213.73
22786489,77.0
22786958,217.15
22790700,48.46
22792711,52.76
22794168,68.73
22795221,289.19
22797033,94.77
22815339,77.43
22815783,62.89
22817544,77.23
22829464,161.13
22830789,63.28
22845926,74.34
22846744,221.42
22848378,113.63
22852022,55.22
22860511,90.46
22862882,116.36
22863817,50.2
22868760,135.23
22868847,212.31
22878070,199.5
22878715,122.22
22882677,176.2
22887406,97.08
22896433,124.29
22901723,54.41
22904609,247.85
22904809,48.02
22904958,71.61
22907187,285.38
22907591,175.53
22923314,65.03
22926900,97.57
22937305,41.29
22938753,249.49
22940490,80.54
22944348,233.58
22951326,106.27
22953160,104.01
22958516,54.92
22961764,119.57
22970376,65.54
22971238,51.09
22978756,233.21
22983671,225.92
22986303,106.5
22994960,181.13
22997160,85.99
23001249,173.33
23002312,201.17
23017828,133.3
23018280,80.35
23035859,199.57
23035911,150.75
23036845,181.67
23052964,57.89
23056637,135.87
23063403,66.27
23074259,59.35
23074722,84.88
23077040,83.37
23077687,230.16
23080356,63.09
23086483,270.86
23087403,195.33
23088623,102.6
23089441,283.79
23090298,56.41
23090632,94.13
23091135,99.16
23100931,195.69
23105516,48.89
23106106,80.6
23106900,109.58
23107316,261.0
23122670,136.7
23123189,130.84
23126850,336.01
23129639,102.48
23131033,115.11
23131496,267.96
23139647,199.34
23142952,62.47
23143173,58.29
23148112,213.64
23164537,52.03
23166224,56.29
23166555,165.58
23183557,50.87
23203929,588.61
23214729,146.62
23216832,79.92
23218152,74.5
23218579,191.06
23221581,112.11
23222310,51.53
23251417,62.89
23252443,326.01
23253216,78.23
23254776,143.12
23256023,90.2
23258724,134.44
23262857,116.14
23264421,275.49
23269735,154.15
23271535,191.73
23273676,108.23
23274386,158.34
23278026,146.02
23292216,279.51
23302837,75.73
23304600,229.41
23305380,104.88
23306531,150.97
23308563,64.29
23311118,189.44
23325238,200.68
23342782,155.5
23344293,46.94
23353909,46.99
23354284,92.62
23355035,232.01
23355877,81.27
23357738,275.54
23363336,77.34
23369859,129.55
23378120,172.14
23378815,103.71
23394849,79.0
23404901,82.23
23416536,285.93
23417242,62.96
23421363,132.11
23432542,159.91
23433996,57.92
23434788,67.59
23435916,165.85
23436140,93.09
23450331,214.32
23450601,94.04
23455982,78.05
23466034,80.7
23466335,82.78
23466360,45.13
23468785,103.25
23469535,71.77
23476922,76.81
23477827,67.86
23478580,219.38
23480048,144.24
23487775,221.26
23487824,126.93
23488012,63.08
23505645,39.49
23513769,83.83
23516999,89.28
23519107,289.68
23523123,108.13
23524819,65.75
23527821,109.27
23538841,75.42
23540194,242.05
23542115,75.73
23545793,100.03
23549904,245.67
23560164,233.13
23565947,221.45
23566549,161.86
23574875,146.68
23576132,63.08
23581183,167.87
23593582,56.99
23596025,175.46
23597076,134.54
23606468,109.54
23608727,67.19
23609407,98.89
23610064,106.1
23611312,163.48
23612681,87.0
23614417,142.3
23627589,210.48
23629119,78.54
23631575,67.8
23636223,78.93
23644644,58.53
23662000,80.68
23662887,68.34
23668381,184.52
23668734,151.69
23669381,75.15
23671775,84.94
23683924,157.98
23686606,181.77
23690062,73.61
23691588,33.78
23700385,172.45
23702074,202.62
23702555,188.07
23723855,140.51
23728251,73.51
23733244,65.88
23745442,52.22
23746579,212.85
23746801,588.33
23747870,60.9
23749862,100.08
23752922,261.55
23755278,81.9
23761707,52.33
23769218,183.83
23771486,233.55
23772252,77.45
23781939,289.21
23785875,214.61
23788475,113.06
23807689,189.41
23810398,88.54
23827905,117.53
23838400,225.6
23839890,58.01
23855867,261.73
23857631,58.26
23860219,293.99
23861801,50.29
23870798,173.22
23874777,187.76
23876348,56.4
23876355,68.17
23879156,54.62
23882152,91.7
23894317,58.22
23897524,115.42
23900919,63.44
23901030,324.94
23901252,281.86
23901420,290.94
23902905,96.89
23903645,117.72
23906042,147.24
23917121,169.71
23918528,76.31
23918586,54.99
23920657,137.13
23926049,83.92
23940102,141.26
23955297,92.05
23956264,77.89
23961333,147.45
23964318,96.4
23978220,98.75
23979650,97.58
23990128,69.44
23995936,281.5
23996479,36.96
23997663,74.31
24006208,59.61
24016646,116.96
24019698,215.57
24021725,244.93
24022943,128.48
24037479,237.32
24039582,61.87
24041447,120.06
24044039,55.73
24057583,154.05
24065408,93.18
24075491,64.69
24080143,98.74
24082871,112.71
24086457,366.54
24086704,68.38
24099108,226.72
24100492,284.47
24103241,59.56
24105640,80.17
24114571,128.28
24115562,50.88
24116050,54.96
24116708,99.09
24119328,59.94
24121036,56.36
24131843,86.31
24133060,79.85
24136172,82.81
24137869,112.66
24140119,66.55
24140556,157.08
24154729,136.21
24156731,298.43
24157110,180.41
24158806,213.61
24159289,184.0
24162681,87.81
24164953,60.04
24171777,227.68
24177822,64.29
24179288,64.76
24181763,47.08
24184615,69.52
24186775,62.38
24199400,55.01
24201129,219.08
24204341,63.66
24230591,106.39
24232309,92.8
24244194,60.26
24246595,126.54
24248461,74.52
24260404,130.17
24260464,45.32
24266025,114.51
24266063,225.55
24267208,55.39
24276835,94.43
24278511,280.17
24283298,141.42
24284701,65.2
24285869,159.83
24287857,56.23
24287863,178.5
24308589,197.96
24308988,61.61
24324891,122.86
24326705,213.26
24334075,114.2
24334634,176.24
24335248,74.48
24336051,238.75
24345718,202.05
24347151,80.75
24351719,216.65
24358122,56.91
24360537,178.16
24366897,133.85
24369797,206.82
24372235,222.61
24376374,115.24
24378358,279.32
24378806,54.78
24379887,85.76
24392740,76.33
24392856,107.5
24397824,104.27
24398061,47.51
24403784,53.38
24405962,77.19
24412104,104.95
24413589,62.72
24414462,60.45
24421357,68.34
24426350,116.5
24441912,150.67
24449621,217.09
24451302,149.89
24452770,177.58
24453838,201.3
24460450,139.66
24465831,253.0
24473230,133.75
24475331,91.91
24492814,227.77
24494062,176.69
24494717,173.61
24495605,108.05
24498872,157.58
24509757,139.74
24518005,71.02
24520558,205.06
24523422,51.34
24531719,112.25
24532484,156.52
24535821,175.17
24538110,191.43
24538218,55.73
24538627,239.09
24540935,61.59
24542531,233.32
24543645,116.1
24545438,68.44
24556756,60.76
24561063,134.91
24565942,33.2
24575257,105.82
24580422,171.48
24588491,126.39
24599215,202.54
24604281,88.63
24607535,189.07
24609263,126.07
24611661,81.4
24624171,156.4
24626439,110.7
24627684,237.57
24632590,121.26
24632627,196.24
24632914,73.11
24634657,54.41
24635095,100.98
24652644,94.17
24652832,207.24
24653285,83.98
24655093,180.79
24655787,88.53
24667053,116.43
24670932,226.21
24673382,98.11
24699301,185.63
24712037,119.43
24714137,317.79
24714364,66.23
24715620,45.03
24715838,243.36
24715968,54.12
24718788,175.76
24726458,58.04
24728012,53.98
24730752,100.17
24733038,124.2
24735077,219.53
24751022,229.37
24751420,230.23
24753221,81.06
24756679,153.02
24757844,58.02
24758512,118.35
24758664,191.18
24759050,100.18
24772376,77.13
24772896,299.85
24777719,48.79
24782427,61.19
24784400,141.04
24792114,66.85
24798903,210.02
24799807,183.39
24804386,181.7
24805086,58.22
24806110,126.31
24806529,47.94
24807368,190.37
24807859,62.97
24820955,70.07
24826817,208.99
24843435,56.93
24850009,118.59
24851371,51.18
24852836,144.48
24855248,139.69
24865151,208.65
24867995,98.61
24868956,63.76
24873530,71.57
24874467,95.01
24874559,131.03
24884922,215.91
24885715,51.12
24888436,103.1
24889615,144.57
24891549,52.73
24892670,50.6
24894058,86.9
24894476,70.79
24894724,168.2
24896472,53.71
24906924,301.86
24910361,153.13
24911468,116.15
24912783,175.18
24913445,71.2
24915372,137.58
24919764,144.29
24935048,208.23
24943768,186.38
24945323,157.04
24945710,70.43
24961967,150.79
24962583,160.38
24965059,58.69
24966197,101.99
24968879,190.73
24970711,76.45
24976971,204.23
24995099,89.46
24995291,251.61
24996332,47.06
25005877,245.33
25006193,229.63
25011664,131.99
25014162,63.98
25015511,62.28
25018204,184.86
25029982,226.3
25031182,86.87
25032319,130.01
25033659,161.15
25033991,124.34
25042316,93.88
25048895,115.42
25053445,132.13
25055498,56.0
25057086,186.74
25057198,190.83
25058563,171.24
25070554,298.56
25072401,196.69
25086038,241.29
25101138,214.07
25104697,96.03
25127539,58.8
25132598,87.68
25132635,136.05
25135206,218.19
25135765,139.28
25137152,299.11
25140559,55.78
25153931,173.11
25166331,312.26
25172224,98.6
25182363,77.86
25187461,240.0
25190757,307.24
25194498,86.43
25206375,85.69
25206790,113.15
25207662,81.16
25215973,49.81
25230902,242.74
25231699,55.58
25234555,56.85
25237818,106.52
25240993,44.1
25245882,109.56
25257912,183.52
25264538,197.48
25264664,285.76
25264902,67.79
25266135,73.49
25278711,96.56
25278771,87.62
25285275,260.55
25285637,221.85
25291991,91.77
25297710,55.97
25308697,222.75
25310404,53.23
25317671,167.47
25317793,68.2
25324506,112.58
25344841,122.82
25348802,123.6
25349299,145.15
25350617,98.59
25350971,198.06
25354678,152.07
25355219,66.59
25355282,43.25
25357219,89.6
25365916,86.21
25369155,160.27
25378614,55.2
25389925,206.49
25395740,211.65
25396809,63.84
25397054,80.64
25399452,173.52
25403075,72.94
25403196,250.35
25421873,70.33
25424320,94.05
25424961,129.32
25425106,91.69
25426171,96.3
25441693,151.38
25444327,165.36
25456951,200.67
25462356,267.78
25464886,69.92
25477608,107.45
25480524,130.22
25484150,83.76
25486302,157.43
25497712,82.31
25510480,87.58
25515856,298.32
25518572,131.13
25520827,99.32
25521464,369.44
25535697,192.35
25538397,214.2
25546222,135.06
25552076,176.03
25580113,162.15
25580283,65.48
25582365,104.09
25584852,59.55
25607226,262.73
25610763,87.41
25619146,166.35
25629624,106.84
25639256,67.33
25639737,128.92
25665981,173.84
25666271,95.61
25669472,115.88
25719557,184.78
25724871,70.07
25725858,78.39
25727611,79.64
25739336,55.82
25740704,151.02
25742944,155.71
25764974,143.94
25766100,150.82
25767382,231.98
25769883,101.56
25772890,50.62
25776093,207.57
25779152,146.99
25782709,59.21
25783309,66.1
25799863,96.17
25803113,68.4
25804970,119.96
25805422,58.39
25807578,106.55
25807815,50.24
25811825,284.21
25812723,131.6
25812852,115.3
25815620,136.27
25815781,218.78
25834338,314.3
25835087,119.08
25837179,55.61
25837865,155.4
25840272,265.71
25842847,70.98
25843611,205.46
25844697,94.52
25856211,50.22
25857843,75.97
25869269,80.35
25870448,168.09
25870547,128.74
25871251,104.57
25885192,146.88
25885278,118.31
25887684,132.47
25889072,68.41
25892102,57.64
25893224,131.65
25904988,146.0
25905991,97.36
25919220,100.15
25921999,193.11
25922009,188.89
25933647,72.34
25937419,65.96
25948078,98.68
25949359,119.51
25949877,148.42
25951465,61.66
25951810,273.95
25964053,82.36
25967894,86.76
25970826,250.7
25971425,65.76
25972171,79.05
25977603,270.75
25982839,142.91
25997748,387.95
25997937,134.14
26002676,198.62
26003667,103.78
26012750,211.08
26025308,50.11
26025770,194.36
26035350,78.34
26037255,132.46
26040426,206.55
26054026,56.62
26056703,236.94
26057878,234.76
26058246,56.51
26058634,264.75
26062650,196.79
26062892,61.35
26063353,176.85
26063550,60.2
26076877,60.33
26079745,282.03
26080154,59.22
26080646,218.28
26080980,122.0
26084019,125.86
26084024,214.42
26085075,88.35
26086126,137.7
26109380,263.17
26121159,186.62
26121444,165.33
26121892,228.55
26127763,151.43
26128481,235.97
26129308,59.28
26131606,196.39
26135091,176.78
26135659,196.31
26135711,164.09
26136583,104.96
26138943,43.72
26147702,97.04
26149494,193.5
26156155,252.07
26157329,116.19
26158857,205.87
26164046,161.09
26164204,197.84
26165109,125.49
26171844,97.02
26182768,183.94
26188757,140.42
26193643,252.99
26196660,68.07
26199962,322.57
26202688,156.9
26210593,35.94
26220343,168.77
26235821,102.08
26235873,156.8
26236138,113.48
26240434,98.35
26247578,383.97
26249499,87.03
26250476,170.25
26251284,337.59
26251408,47.8
26252069,74.02
26252097,52.1
26255392,142.24
26256921,131.9
26257903,82.2
26258306,95.37
26260516,97.77
26270906,78.31
26272421,188.67
26272989,189.43
26275643,151.34
26281187,52.16
26295421,64.24
26295450,95.18
26301985,149.3
26304486,170.39
26304847,71.33
26306276,76.59
26317923,74.25
26324904,105.16
26330526,193.45
26334347,72.34
26336898,88.04
26337439,345.9
26338609,49.6
26341916,112.39
26351621,149.48
26355272,43.87
26357035,74.13
26357960,258.13
26360690,97.5
26361090,281.27
26361594,107.09
26362867,83.94
26386411,78.73
26387138,55.76
26397041,159.27
26425032,70.76
26441519,70.83
26450185,77.12
26456925,36.38
26467543,188.23
26472343,80.18
26476892,59.7
26494149,109.31
26496505,89.62
26496645,113.22
26497890,81.73
26501755,176.13
26516462,108.92
26518272,270.47
26518337,258.79
26520475,121.59
26521015,124.01
26527613,169.2
26532770,159.67
26534838,212.13
26559223,117.85
26560264,124.81
26564665,134.37
26566099,94.5
26569882,82.8
26571135,53.28
26571706,240.92
26573069,63.1
26574893,65.19
26584254,71.1
26584630,165.2
26594390,196.37
26598477,155.71
26602263,86.12
26603881,318.19
26603929,75.63
26627762,57.46
26630310,48.61
26639925,51.6
26642831,305.52
26643374,201.35
26663507,106.48
26664580,121.03
26664837,101.93
26668116,114.56
26669041,55.11
26679556,146.33
26681364,94.59
26681846,93.56
26685314,73.37
26688805,57.63
26709233,142.92
26715133,151.18
26719190,74.64
26734288,37.76
26735305,156.89
26735765,70.54
26739023,302.98
26739075,37.16
26741049,64.49
26742074,69.14
26743638,61.45
26747415,46.37
26748151,266.08
26749730,192.07
26753210,129.19
26754694,63.57
26755667,71.77
26756339,55.89
26768387,79.93
26769087,141.22
26771228,203.89
26772477,119.04
26773228,122.73
26775656,78.09
26779327,53.31
26780625,75.13
26786123,54.59
26789136,72.02
26793665,64.32
26803556,129.65
26803876,129.15
26808582,207.49
26814362,91.74
26814599,64.71
26815416,172.07
26832236,148.06
26833795,197.48
26834353,55.16
26837745,234.21
26858196,71.4
26858223,66.87
26865113,94.46
26867963,246.64
26868493,117.12
26869417,106.67
26869803,100.3
26871208,149.76
26884320,106.04
26886071,179.78
26893530,52.1
26893966,220.04
26894548,92.95
26895166,81.09
26895277,93.5
26895469,80.29
26920545,84.41
26925879,94.4
26934498,119.45
26935628,100.44
26939323,77.87
26943028,52.27
26945421,259.35
26946895,206.66
26947476,218.95
26947508,330.94
26947531,113.61
26947587,92.22
26947761,144.76
26948057,220.21
26949336,81.44
26964456,106.21
26978310,158.41
26981567,245.63
26985201,98.17
26989662,124.48
26994354,32.58
27002733,73.27
27002850,74.38
27010728,167.86
27010922,64.6
27016931,65.62
27018851,113.48
27022896,198.96
27023152,77.15
27027786,121.57
27029421,227.98
27029508,163.06
27032162,105.55
27033995,125.43
27034834,223.37
27047594,468.51
27055213,181.62
27059505,227.42
27061623,180.93
27063173,107.31
27067463,101.96
27085372,177.22
27086130,195.02
27098774,51.79
27100997,196.32
27110090,58.55
27112835,200.65
27127045,300.82
27131607,137.47
27133188,61.77
27134625,155.89
27135927,60.11
27136219,59.16
27138938,73.08
27139685,92.53
27141013,150.36
27149449,222.37
27156129,145.78
27159331,193.43
27159664,48.22
27162696,60.61
27168097,76.06
27169890,205.69
27192502,59.56
27200105,111.53
27202749,93.42
27203413,117.34
27205234,61.21
27211525,54.51
27214615,318.01
27216361,87.56
27216826,329.28
27225784,159.72
27225888,233.75
27226871,61.88
27227269,99.32
27227358,58.68
27234677,107.93
27237511,699.95
27237516,704.25
27237577,696.58
27237586,709.77
27237610,697.84
27246155,97.57
27249535,63.31
27251398,355.36
27257149,72.7
27262079,131.24
27279982,298.11
27282364,59.95
27284564,46.53
27290648,92.52
27291497,232.88
27293665,99.28
27302499,123.96
27308088,117.24
27332332,87.92
27332770,117.09
27333008,225.17
27334857,76.66
27336613,143.6
27336951,221.76
27337223,66.34
27351442,135.86
27358688,237.01
27360936,140.63
27361471,61.66
27362309,128.27
27363157,289.43
27363454,116.61
27364187,85.28
27366401,177.48
27370912,213.14
27372891,205.34
27380062,50.33
27385411,298.01
27386991,385.37
27389045,237.93
27389854,169.38
27389930,250.43
27402384,102.83
27407257,138.84
27416658,394.57
27420805,164.62
27422570,90.89
27424610,63.99
27425371,116.87
27437794,265.81
27454358,54.94
27458304,165.23
27462063,227.08
27470574,130.58
27473250,59.13
27482124,228.26
27483961,62.63
27486545,61.43
27488220,65.4
27488806,92.63
27489188,201.12
27492179,79.38
27492304,67.98
27501755,144.19
27504048,56.69
27505253,69.93
27506090,115.75
27506113,106.69
27507912,149.94
27508376,142.86
27509983,120.21
27511207,66.0
27519196,169.95
27521990,62.39
27524142,53.6
27524608,189.02
27524646,63.86
27526727,140.03
27529458,178.33
27530187,131.87
27544396,249.73
27546086,87.88
27549628,246.94
27551268,276.44
27552868,223.11
27555063,136.63
27557322,70.62
27567455,109.94
27570485,159.97
27573704,69.97
27573767,178.21
27573861,57.04
27577076,184.78
27578298,228.3
27579698,304.57
27593335,177.17
27596820,38.32
27602303,123.79
27610009,149.14
27623360,170.96
27628302,264.31
27629538,123.49
27630335,145.44
27638014,151.95
27650553,65.75
27653212,58.08
27660427,62.34
27677869,62.7
27678634,67.24
27681497,158.03
27682933,57.43
27684910,109.38
27689960,72.75
27692424,202.85
27694474,122.1
27696495,81.95
27697402,74.6
27700747,64.77
27703757,197.31
27703859,189.73
27705293,130.68
27707196,146.53
27714862,158.14
27720812,151.99
27722209,135.98
27723558,72.07
27724217,65.37
27725392,212.84
27725844,52.34
27727442,83.26
27733012,73.28
27751020,57.3
27754773,143.47
