Id,sampling_rate,age,gender,ethnicity,mean_pitch,max_pitch,min_pitch,jitter,shimmer,energy,zcr_mean,spectral_centroid_mean,tempo,hnr,num_words,num_characters,num_pauses,silence_duration,path
2371,22050,20.0,0,english,1580.7412,3995.3445,145.6555,0.0223523370486267,0.1631651222929858,0.0024816284998019,0.1139362093134573,2801.207876015636,129.19922,-112.06979537386492,69,281,1,21.208480725623584,2372.wav
2373,22050,23.0,0,arabic,1071.4606,3999.619,145.38875,0.0282985611745873,0.1212752323370341,0.0071143975734001,0.106593605324074,2065.059959366035,129.19922,-85.73455672825143,69,281,21,20.410340136054423,2374.wav
2376,22050,24.0,0,english,1689.5958,3999.2617,145.52455,0.0251420719732439,0.1267607801679792,0.003602438104605,0.1028952277509351,2319.053599591115,135.99918,-99.36177920140996,69,281,1,18.610702947845805,2377.wav
2378,22050,23.0,0,italian,1664.5178,3999.5173,145.54022,0.0150264136734998,0.1306269127642638,0.0021480422429549,0.1855226125776397,2952.279433903106,107.666016,-120.16074065178582,69,281,34,24.70603174603174,2379.wav
2379,22050,27.0,1,english,1840.9946,3998.992,145.49072,0.0148679765498716,0.1172583961391086,0.0023548553546997,0.2579803836259079,3792.0077905944495,89.10291,-114.72193988536064,69,281,13,16.857687074829933,2380.wav
2380,22050,50.0,0,basque,1297.5034,3998.1614,145.42546,0.0198136074155832,0.1356096350133521,0.0021833899417565,0.1123258429419986,2129.577807279152,143.55469,-130.25469168428288,69,281,39,21.29269841269841,2381.wav
2381,22050,23.0,1,dutch,1714.8232,3998.4739,145.50975,0.0178304337132683,0.0982129568043704,0.0007558137003996,0.2011104313085676,3230.3207678121244,117.453835,-96.88520204287884,69,281,6,14.767891156462586,2382.wav
2382,22050,37.0,0,mandarin,1168.1194,3997.8318,145.38081,0.0215904224773439,0.1392749592704288,0.0010975690412718,0.0751360270868465,1505.3722522239646,71.77734,-138.0254812227,69,281,25,30.85931972789116,2383.wav
2383,22050,34.0,0,english,1721.4432,3999.3386,145.90279,0.021051556481476,0.112596827895407,0.0025288334256016,0.0883771209437842,1720.1051488241749,117.453835,-114.85059840499144,69,281,30,20.75863945578232,2384.wav
2384,22050,41.0,0,dutch,1337.7849,3999.7344,145.39299,0.0247771262486799,0.1266393905015107,0.0035684082539025,0.1016085478758896,1606.992102368078,86.13281,-126.90194111227994,69,281,23,17.995464852607707,2385.wav
2386,22050,29.0,1,bosnian,989.0844,3998.7585,145.38495,0.0245771617676646,0.0914407023913761,0.0064324577261538,0.0843709639637358,1908.2719364552995,103.359375,-102.42749038946012,69,281,12,27.120907029478456,2387.wav
2387,22050,22.0,1,french,987.709,3998.8477,145.3716,0.0223485709139957,0.1479518653180012,0.004287935228047,0.1013605813419117,2006.0567133051445,92.28516,-118.42206358156476,69,281,8,38.10394557823129,2388.wav
2388,22050,30.0,0,kalanga,1279.6426,3998.0088,145.45284,0.0246390435828468,0.146364736747768,0.0043059260615098,0.0892720731479504,1578.509791994608,92.28516,-110.97045093431896,69,281,17,20.642539682539685,2389.wav
2389,22050,28.0,1,english,1328.0853,3999.2073,145.39157,0.0270975712926808,0.1178540908571461,0.0044582811143478,0.1154274164244186,1799.333108752911,143.55469,-94.2585352664821,69,281,8,22.31437641723356,2390.wav
2391,22050,21.0,0,dutch,1256.1099,3998.4524,145.37949,0.0243855709433902,0.1635525819271306,0.0018099063714201,0.1481912177905701,2685.0294678676046,92.28516,-131.3611015956115,69,281,20,19.45832199546485,2392.wav
2396,22050,54.0,1,russian,1592.5414,3999.645,145.49889,0.019841874677047,0.1255937953448691,0.0028073210611975,0.1811671901393581,2751.6920819211305,129.19922,-122.1097430877372,69,281,29,21.73387755102041,2397.wav
2398,22050,18.0,1,mongolian,805.3061,3999.25,149.30595,0.0272577457774486,0.1443464241961181,0.0093667540097148,0.084445011623601,2258.878962946314,99.38402,-71.44115735338286,69,281,1,35.2665306122449,2399.wav
2401,22050,48.0,1,farsi,1486.3358,3998.9744,145.90157,0.0143061837261578,0.0911235699469989,0.0015850586317145,0.1646544217639875,2567.118907177365,135.99918,-121.81896499495932,69,281,34,19.55120181405896,2402.wav
2404,22050,37.0,1,danish,1435.2307,3999.3687,149.47525,0.0201790245938558,0.1024382011940776,0.0126208440793584,0.1344039176274271,2489.6994832153696,184.57031,-70.14676662526817,69,281,11,19.43510204081633,2405.wav
2405,22050,49.0,0,italian,1317.3462,3998.1243,145.43547,0.0252778813150622,0.1214052658143488,0.0048400919825815,0.1375640649137487,2951.8301820371385,123.046875,-93.19546608898612,69,281,11,18.041904761904764,2406.wav
2408,22050,47.0,0,romanian,1318.6251,3999.5515,145.68211,0.0413912447911907,0.1809849346703847,0.0015863521825997,0.0983400836916462,1688.2743246173166,129.19922,-139.1324459165707,69,281,17,25.25814058956916,2409.wav
2411,22050,19.0,0,polish,1507.8331,3999.4456,145.42604,0.0318766238203057,0.0989758439017882,0.0033753892913998,0.169263210944674,3105.503471976719,117.453835,-92.28816240874156,69,281,22,20.87473922902494,2412.wav
2415,22050,36.0,0,kiswahili,1467.0858,3999.732,145.46674,0.0250046055163698,0.1481766845362458,0.0030738382728224,0.1536060741466789,2509.2032011005786,95.703125,-105.1762369536771,69,281,9,30.80975056689342,2416.wav
2416,22050,39.0,0,french,1492.5636,3999.756,145.39754,0.0255797136664136,0.1165166942866468,0.0058230036091185,0.1352360578492167,2435.5924325568994,103.359375,-98.34028161927245,69,281,20,20.897959183673468,2417.wav
2417,22050,33.0,1,norwegian,1053.2798,3999.1558,145.64648,0.0238112594282236,0.0869265734217862,0.0109564556890481,0.0877310685285433,1903.1038832298088,129.19922,-94.51616017223265,69,281,30,17.484625850340137,2418.wav
2419,22050,54.0,1,armenian,1461.9751,3999.03,146.24435,0.0297921272717961,0.1249579343779598,0.0045709805902674,0.120392856765551,1665.812266662036,112.347145,-113.72007433461803,69,281,38,24.00943310657596,2420.wav
2420,22050,27.0,1,japanese,1119.4888,3997.067,145.46785,0.0149175727588318,0.0582905381048162,0.0181014372021089,0.1011033753779289,1850.171613116151,161.49902,-84.48895317782429,69,281,45,23.103854875283456,2421.wav
2421,22050,20.0,1,english,1014.46295,3973.2002,145.70152,0.0172904413211783,0.0944126273107291,0.0052521373073863,0.1348668771196705,2592.212832013944,112.347145,-94.1069601862138,69,281,19,19.62086167800453,2422.wav
2423,22050,20.0,1,english,1801.3806,3999.7446,148.13673,0.0178648388699339,0.0987039831761441,0.0024621846299551,0.1872371540733831,3038.329351678347,92.28516,-92.07364117296244,69,281,22,19.17968253968254,2424.wav
2424,22050,22.0,0,arabic,1101.2412,3997.9124,145.46222,0.0176659268722185,0.1263495729209219,0.0024267017566121,0.1039914040273826,1696.517205157801,117.453835,-127.8808748630134,69,281,28,22.894875283446712,2425.wav
2425,22050,18.0,1,english,1748.1073,3999.7744,145.56331,0.0252906269020292,0.1098738021413946,0.0033072684438192,0.1805544875738189,3260.1279884705423,117.453835,-99.49219067503316,69,281,14,15.092970521541949,2426.wav
2427,22050,53.0,0,pulaar,1229.1476,3999.1362,145.418,0.0307287372055801,0.1642640069192484,0.0057157962166667,0.0961224618925733,1639.126843692616,107.666016,-94.62723172174437,69,281,18,31.997097505668936,2428.wav
2428,22050,45.0,0,hainanese,1959.7118,3999.7825,145.3982,0.028979241883109,0.1510805906955446,0.0025640143146834,0.1600753856725436,2958.317017177674,95.703125,-104.93058162157394,69,281,23,25.472290249433104,2429.wav
2429,22050,46.0,1,dutch,1640.1016,3998.9424,145.63159,0.0206012931427496,0.1213618642840586,0.0079585740700426,0.1498950878223339,2135.214942986492,215.33203,-76.3296305885049,69,281,14,21.61777777777778,2430.wav
2431,22050,49.0,1,kazakh,1042.0669,3999.597,145.40761,0.0277412624027533,0.1655808342426847,0.0033924531090405,0.0937372400370209,1689.000542101512,73.828125,-99.35477253557868,69,281,23,21.24625850340136,2432.wav
2432,22050,28.0,0,faroese,1624.4276,3999.4854,145.47954,0.0461245770452059,0.1854554953554935,0.0021190108057673,0.1153547071809967,2530.8951352332792,117.453835,-111.66798584746752,69,281,1,21.19002267573696,2433.wav
2433,22050,31.0,0,korean,1173.0287,3999.7488,145.46225,0.0226168143302173,0.1319300213482936,0.0028914753290061,0.1003367481766986,1760.6836192985454,95.703125,-118.87803873216866,69,281,24,23.962993197278912,2434.wav
2435,22050,38.0,1,english,1564.2616,3997.1912,145.62358,0.0163250252211495,0.0728814701828193,0.0043759124232754,0.1360404908723523,2806.6518908347894,135.99918,-74.59603602056477,69,281,12,17.74004535147392,2436.wav
2437,22050,21.0,1,french,1567.8505,3999.6265,145.47592,0.0155245055847433,0.1017825703470444,0.004313090258891,0.219343740728837,3304.2853532756053,99.38402,-90.57985434530478,69,281,19,23.40571428571428,2438.wav
2438,22050,29.0,1,english,1545.2717,3999.42,145.42943,0.0178978921557174,0.0582594692574637,0.00851048572469,0.1280790490955372,2228.9485147621385,135.99918,-84.02248093279391,69,281,19,21.36235827664399,2439.wav
2442,22050,41.0,0,dutch,1605.8196,3999.6577,145.46222,0.0304259194455342,0.1376966742272666,0.003478558187758,0.1011041332139328,2410.698748163088,143.55469,-115.40540209827212,69,281,9,20.06204081632653,2443.wav
2443,22050,38.0,0,english,1463.8446,3999.725,145.48581,0.0277857108310399,0.106290079545439,0.0056793384627365,0.1163796542553191,2281.3402982281527,172.26562,-91.53565495925012,69,281,15,19.9459410430839,2444.wav
2448,22050,41.0,0,english,1475.2465,3999.2852,145.44589,0.0252227831070228,0.1549631269646711,0.0013805835370541,0.1580192782135627,2651.791945375632,161.49902,-132.862565203502,69,281,16,17.60072562358276,2449.wav
2449,22050,47.0,1,romanian,994.3948,3998.0776,145.36014,0.0300942565374406,0.1492243883507882,0.0029828647936976,0.0724174828050239,1341.074503906118,129.19922,-119.13888889495458,69,281,4,23.196734693877552,2450.wav
2451,22050,24.0,0,english,1417.858,3999.751,145.36015,0.0286884233027824,0.097571299499983,0.00843558943265,0.1301741963171036,2510.289002322247,143.55469,-66.28528123189085,69,281,14,16.1146485260771,2452.wav
2453,22050,40.0,0,english,1568.9064,3999.6372,145.44386,0.0337880322016999,0.1603313983950669,0.0013949877343056,0.1272641389266304,2645.313720158137,112.347145,-119.8410864642624,69,281,13,20.13170068027211,2454.wav
2455,22050,24.0,0,japanese,1335.0133,3999.743,145.68773,0.0205494382384421,0.1452356345361911,0.0041384949113007,0.1845113057024169,3028.0972276409407,89.10291,-104.09681852275892,69,281,25,18.18122448979592,2456.wav
2459,22050,22.0,1,cantonese,1336.09,3999.3896,145.39053,0.0181111934908696,0.0601326176173489,0.0109567277646111,0.0968567601823449,2037.4995585430124,151.99908,-95.10827157929434,69,281,39,24.54349206349206,2460.wav
2460,22050,19.0,0,norwegian,2100.2441,3999.7476,145.40813,0.0211901679977111,0.1272596589384169,0.0019397658806677,0.1982934628579952,2598.128541459814,103.359375,-110.04030302039703,69,281,10,16.695147392290252,2461.wav
2461,22050,55.0,1,norwegian,1552.4205,3999.6853,145.39812,0.0305016801598304,0.1039095786795133,0.0128238377758268,0.1555989583333333,2550.4598228559257,123.046875,-74.96271027356731,69,281,12,18.83138321995465,2462.wav
2462,22050,33.0,1,mandarin,1439.5026,3999.617,145.40636,0.0181266485663516,0.0903893548567814,0.0048617548246375,0.1268815348919172,2290.016293160593,129.19922,-112.67511878232276,69,281,48,28.28190476190476,2463.wav
2463,22050,21.0,0,english,1434.0244,3998.877,145.85999,0.0223849507844908,0.1503747468390157,0.0134082616170457,0.1352699409096928,1892.5640972119893,117.453835,-89.14507088945314,69,281,16,18.158004535147395,2464.wav
2464,22050,43.0,0,italian,1406.8846,3998.8994,145.35098,0.0214709019218787,0.0859680614685667,0.0046544057448998,0.1070411363746136,2147.4575803086773,95.703125,-89.98823742218674,69,281,22,25.72770975056689,2465.wav
2465,22050,18.0,1,korean,1333.1312,3999.4944,145.72409,0.020883827131963,0.0873780881600405,0.0012968211164875,0.209281493699141,3632.708063892072,129.19922,-101.3327632399041,69,281,25,20.131700680272115,2466.wav
2466,22050,38.0,1,english,1515.4835,3999.5989,145.40611,0.0162943270834798,0.1152228145447501,0.0105128985752882,0.1538800740979381,2657.586777482169,172.26562,-46.68785562786773,69,281,1,22.510022675736963,2467.wav
2468,22050,62.0,0,french,1532.0227,3999.4233,145.54106,0.0311305373943744,0.1412761209628428,0.0073306738661599,0.1303855353217426,2215.839604997727,172.26562,-106.16547548282404,69,281,19,22.63945578231292,2469.wav
2471,22050,26.0,1,greek,1047.9242,3997.4058,145.40094,0.0343536915716144,0.1361950501227527,0.0110720148151542,0.1105523278870558,2338.414328048211,92.28516,-68.35041357012553,69,281,1,27.429569160997733,2472.wav
2472,22050,20.0,1,english,974.80835,3998.088,145.38007,0.021917030942772,0.1096349403327855,0.0051088087895302,0.1327293544943058,2277.8447440402124,129.19922,-102.21732089625615,69,281,1,21.36235827664399,2473.wav
2475,22050,28.0,0,arabic,1862.5387,3999.288,145.66063,0.0250563843385389,0.1022253945285523,0.022806384266424,0.1544901304393015,2596.522196310045,107.666016,-81.33945682015782,69,281,15,16.555827664399093,2476.wav
2477,22050,33.0,1,oromo,1008.6198,3997.6611,145.73486,0.0291704437357573,0.2065704798428721,0.0046970231595905,0.0640329865122458,1543.7882591393109,95.703125,-77.39277350685447,69,281,1,24.2184126984127,2478.wav
2478,22050,45.0,1,english,1613.8439,3998.5264,146.4249,0.0114070211853566,0.1731184731332854,0.0012299347714707,0.1647014617919922,3608.508897850477,129.19922,-142.1426711976296,69,281,1,23.75587301587301,2479.wav
2479,22050,48.0,0,english,1465.7632,3999.2678,145.55867,0.0208547508938816,0.0968070973956016,0.009561671245544,0.1642793438153082,2693.907739206301,129.19922,-82.96829052522124,69,281,10,17.902585034013608,2480.wav
2480,22050,52.0,0,english,1709.456,3999.7258,145.43277,0.0187966055872467,0.1227126065986421,0.0020287380897531,0.1553253062042124,2276.971211812024,112.347145,-132.1247709612638,69,281,35,18.320544217687072,2481.wav
2482,22050,48.0,1,polish,1625.5874,3999.1301,145.5949,0.0155932935082602,0.0764752472452137,0.0045601747769772,0.2052748205153422,3137.4244989946096,184.57031,-86.89265096917791,69,281,17,23.196734693877552,2483.wav
2483,22050,36.0,0,arabic,1239.4713,3999.6533,145.49303,0.0361888039552088,0.1740929446075742,0.0023742655449694,0.1169794559131463,2273.6158572897925,117.453835,-113.80265248462476,69,281,24,23.173514739229024,2484.wav
2484,22050,49.0,0,english,1726.0747,3999.4019,145.39824,0.0241395349443149,0.105311843594884,0.0032931950981714,0.1395640617011758,2464.608226082423,103.359375,-121.21681667065133,69,281,21,16.439727891156465,2485.wav
2486,22050,18.0,0,indonesian,1277.1582,3999.3743,145.57834,0.024064925430733,0.1151806131988537,0.0056504989887538,0.1087807139341957,2294.6579300379044,151.99908,-86.49841037351808,69,281,10,19.946485260770977,2487.wav
2487,22050,23.0,1,kikuyu,864.67615,3998.9111,145.74673,0.0242423981738765,0.1594481087280004,0.0030937384002102,0.1055556896121003,2241.9696613512283,117.453835,-101.05942432810576,69,281,20,26.77260770975057,2488.wav
2488,22050,29.0,1,german,1421.8674,3998.9534,145.42697,0.0219417168087288,0.1017381064233932,0.0053853522635764,0.1187738344313865,1862.539026685945,135.99918,-85.02322845573651,69,281,1,24.38095238095238,2489.wav
2489,22050,19.0,0,nigerian,1380.3657,3998.3252,145.39214,0.025010177208867,0.1342428779161744,0.0022506086179555,0.140208870274914,2278.8405661914985,89.10291,-119.64112992511735,69,281,14,16.92734693877551,2490.wav
2490,22050,19.0,0,mandarin,1641.158,3999.6196,145.74208,0.0285889757009415,0.1474321351934051,0.0034293414338271,0.0909388728035143,2416.2041966595216,103.359375,-102.09949623167996,69,281,1,21.79002267573696,2491.wav
2492,22050,19.0,0,english,1879.0443,3999.3242,146.19467,0.0270552665395462,0.1480538112886655,0.0035832323901525,0.2357079897503082,3049.1483190369804,99.38402,-104.7941153044401,69,281,14,14.837551020408164,2493.wav
2493,22050,24.0,1,fanti,1079.6499,3999.7878,145.52858,0.0183534378591072,0.1289187200079323,0.0083029038263527,0.1144235096070437,2041.6165626525656,95.703125,-86.6080274039227,69,281,1,32.43827664399093,2494.wav
2496,22050,29.0,1,malayalam,1218.8453,3998.0947,145.86511,0.019732529400696,0.1016775480126453,0.0054918298952366,0.1032605593607306,1722.7657197416847,123.046875,-105.34411844975531,69,281,25,18.831383219954645,2497.wav
2498,22050,30.0,0,english,1262.9436,3999.4421,145.49144,0.0286701451103962,0.138099466307227,0.0043126344680786,0.1499639766390098,2409.848688480662,117.453835,-98.53763494375254,69,281,12,17.2756462585034,2499.wav
2500,22050,22.0,1,nepali,1473.8392,3999.2212,145.35039,0.0155794330521053,0.1143535174070709,0.0036764125773845,0.1730967061678307,3001.379827927258,117.453835,-91.08392822665584,69,281,19,26.49396825396825,2501.wav
2502,22050,62.0,1,chaldean,1808.2274,3999.4827,145.56915,0.0162186596350992,0.0938650433170329,0.0023251831881826,0.2107886639535804,3128.8317020131635,107.666016,-120.07046018037178,69,281,39,26.702947845805,2503.wav
2512,22050,25.0,0,korean,1504.2743,3999.7773,145.36046,0.0198589706644898,0.1177537837769892,0.0010655740773963,0.1151615611293859,2159.4249422589173,99.38402,-140.09848798231576,69,281,24,19.59764172335601,2513.wav
2513,22050,25.0,0,english,1409.2573,3999.2007,145.3713,0.0264307780003523,0.1133162001361023,0.0077505188852978,0.1522318077920305,2622.324707856941,117.453835,-78.78845241613786,69,281,17,17.78648526077097,2514.wav
2515,22050,18.0,1,english,1526.8351,3998.9255,145.83363,0.0299223860494693,0.213347619600855,0.0024268644547939,0.133856081495098,2637.167061715575,103.359375,-104.90503456090192,69,281,1,21.31591836734694,2516.wav
2517,22050,30.0,0,nuer,1056.0201,3998.914,145.36488,0.0240767393567227,0.1251054564027122,0.0026644451826833,0.0757444656233279,1386.7489692115655,95.703125,-138.173641484434,69,281,45,23.312834467120183,2518.wav
2520,22050,20.0,0,miskito,1681.1823,3999.1152,145.41095,0.0159869458602093,0.0976968560054636,0.0020738059199842,0.2116740013455977,3430.424393542461,103.359375,-111.59414080478471,69,281,39,25.867029478458047,2521.wav
2521,22050,19.0,0,english,1591.685,3999.2244,145.36418,0.0228592831696541,0.1486165620681253,0.0034307290928839,0.2291934601504914,3469.470928581922,103.359375,-97.1531372356596,69,281,10,15.789569160997733,2522.wav
2523,22050,21.0,0,english,1417.0735,3999.663,145.35161,0.0196264479643198,0.0890206734729848,0.0027825498774838,0.112601038284632,2077.867946095596,103.359375,-105.72392850074434,69,281,27,20.87473922902494,2524.wav
2527,22050,23.0,0,mandarin,1494.1239,3998.4744,145.58286,0.0401494010960676,0.1805537422555806,0.0091112989529303,0.1791183166862514,2457.1984863858565,151.99908,-99.82131451500112,69,281,26,16.114648526077097,2528.wav
2528,22050,38.0,1,mandarin,910.50995,3999.4817,145.40942,0.0229939456518604,0.1286096881004585,0.0088215134978384,0.1002062263533178,2014.1639999653044,129.19922,-90.02799941178469,69,281,1,39.88439909297052,2529.wav
2529,22050,55.0,1,romanian,1227.5637,3999.7915,145.39386,0.0231917973629034,0.0999427396577107,0.0080535965616917,0.1126968024011789,2108.098254830281,92.28516,-78.51723893137985,69,281,21,30.04662131519274,2530.wav
2540,22050,25.0,0,english,998.06506,3995.6865,145.36398,0.0317813726413366,0.1176497192323659,0.0045581161456832,0.0539279513888888,1317.0478852093877,73.828125,-108.39207379344744,69,281,13,17.972244897959182,2541.wav
2541,22050,37.0,0,greek,1939.0619,3999.4514,145.71652,0.0291984313555804,0.1516801481570487,0.005748370038979,0.1806331007991164,2752.924360905695,123.046875,-100.38609968949324,69,281,19,18.041904761904764,2542.wav
2542,22050,29.0,0,korean,1018.3801,3998.8784,145.35638,0.0192207335812409,0.0814259267029318,0.009441908833448,0.1005386590572888,2052.602708647166,143.55469,-117.6472442418504,69,281,54,23.98621315192744,2543.wav
2546,22050,23.0,0,english,1301.1598,3998.6785,145.39743,0.0266736684415093,0.1138935252274194,0.0056987393627067,0.0961238615364308,1863.1649517328,117.453835,-96.57828776305408,69,281,11,16.764807256235827,2547.wav
2547,22050,23.0,1,hindi,1646.0704,3999.727,145.35548,0.0173604923654521,0.1054755616851309,0.0048128725893757,0.1928536906504582,3026.803275192546,107.666016,-104.00207557035075,69,281,21,17.2756462585034,2548.wav
2548,22050,60.0,1,hindi,1036.916,3999.3564,146.55716,0.0380550812667901,0.1510572380314108,0.0053104624194106,0.0799086604929443,1558.5887291276729,107.666016,-103.4537878047852,69,281,20,23.010975056689343,2549.wav
2549,22050,47.0,0,french,1581.9979,3999.6067,145.63136,0.0266737526074099,0.1383296701660756,0.0042733133073208,0.1376396966087444,3260.1834060532788,161.49902,-81.21179264966736,69,281,3,25.8292970521542,2550.wav
2554,22050,20.0,0,english,1475.0901,3999.5984,145.40134,0.0391003494232117,0.2058923315660656,0.0036346259928527,0.145658892998602,2298.3609476871025,184.57031,-114.41154369607116,69,281,16,19.27256235827664,2555.wav
2555,22050,23.0,1,english,1280.9062,3998.6516,145.38017,0.0225752972745787,0.1056225818431418,0.0057440786130013,0.1124203172929447,1600.4407195867238,107.666016,-97.3611388104698,69,281,14,14.86077097505669,2556.wav
2559,22050,20.0,1,korean,1223.6755,3998.505,145.51616,0.0115496577846879,0.0825245278513972,0.0046837604962862,0.1353485814725833,2542.387530735056,135.99918,-95.46422461506502,69,281,48,29.62866213151927,2560.wav
2560,22050,34.0,0,english,1367.6724,3999.485,145.67424,0.0203453033354517,0.1063181594470112,0.0055765589821958,0.2303745202850877,3249.872597666119,135.99918,-67.99842949308793,69,281,9,19.66730158730159,2561.wav
2563,22050,57.0,0,kurdish,1332.078,3999.6392,145.36845,0.0138289686188959,0.0956490463142118,0.0006223562146774,0.2536300932445118,3777.080758290871,151.99908,-143.71168697162798,69,281,26,29.860861678004543,2564.wav
2564,22050,22.0,1,hungarian,1159.4694,3999.2437,145.47235,0.017036191210428,0.065112793135402,0.0135717852810079,0.1079899407679738,2029.7174803135013,117.453835,-93.6753432621379,69,281,46,20.387120181405887,2565.wav
2568,22050,97.0,0,polish,1667.8291,3999.711,145.35107,0.0256917074108132,0.1340020665606164,0.0045500539325854,0.114832334021601,1688.4413715759126,161.49902,-118.35144721086056,69,281,49,25.21687074829932,2569.wav
2570,22050,24.0,0,japanese,899.5192,3997.2822,145.34914,0.0230357652115239,0.1207625686971456,0.0079252743792144,0.1109865069826007,2001.1805907626515,86.13281,-93.22994979088796,69,281,15,15.023310657596372,2571.wav
2572,22050,19.0,0,english,1220.3376,3999.078,145.52673,0.0252016430637167,0.1169767489525882,0.0108588737876125,0.1087290130046583,1869.535469876684,161.49902,-113.3689547112664,69,281,37,14.164172335600906,2573.wav
2573,22050,26.0,0,english,1608.9434,3999.7004,145.57828,0.0297297041497835,0.0982217788060016,0.0024072901006889,0.1393450394417475,2236.9182403047257,135.99918,-108.3564313823508,69,281,12,15.650249433106572,2574.wav
2575,22050,52.0,1,english,1534.0133,3997.9458,145.48317,0.0166442436500791,0.0783074922002046,0.0037887158811806,0.1823043492965368,2921.1628243576106,99.38402,-84.18587945513907,69,281,17,22.19827664399093,2576.wav
2576,22050,25.0,1,romanian,1186.2659,3999.1172,145.85193,0.0176083488840409,0.0902699181243211,0.0092763297429336,0.1000403798570381,1953.4774138335388,129.19922,-86.99588936529231,69,281,25,20.665759637188213,2577.wav
2579,22050,54.0,0,bengali,1449.1033,3999.0605,145.36429,0.0239062071990961,0.1389356738919487,0.0031011866233027,0.0889094316299688,1590.6564437233917,99.38402,-129.12002461985452,69,281,32,20.897959183673468,2580.wav
2580,22050,25.0,0,korean,1374.3407,3999.3118,145.49184,0.0232487817103269,0.1537750923533225,0.0051032652539976,0.0937102071848034,2023.1162060495503,123.046875,-105.46954872164258,69,281,15,18.459863945578235,2581.wav
2582,22050,27.0,1,english,1373.0275,3999.5757,145.8663,0.0344947143805584,0.1750334325223068,0.0048224033081973,0.0944155838344788,2339.5380526267886,112.347145,-90.23936573976732,69,281,1,20.248480725623583,2583.wav
2584,22050,29.0,1,portuguese,1460.9888,3998.695,145.48415,0.0224771644589767,0.1054603139528414,0.0045931670338974,0.11926509876943,2354.9397268162106,99.38402,-90.48437171472186,69,281,16,18.993922902494333,2585.wav
2585,22050,26.0,1,arabic,1525.1705,3999.7175,145.78745,0.0198611409407234,0.0885388608089961,0.0082913523814717,0.1876615607084357,3102.1767554385915,99.38402,-81.81647554486013,69,281,18,21.571337868480725,2586.wav
2587,22050,18.0,0,english,1010.5399,3999.7622,145.41083,0.0231231602542997,0.1083532340007336,0.0032603954674732,0.1098651556501919,2649.686817248055,103.359375,-113.93835266006498,69,281,18,20.59990929705215,2588.wav
2588,22050,6.0,0,english,1486.0366,3999.6125,145.59451,0.0136464848695406,0.0815455243608986,0.0063898161086377,0.1507854721277021,2795.254936984549,123.046875,-71.42169770343203,69,281,4,27.887165532879816,2589.wav
2589,22050,20.0,0,english,2165.4233,3999.577,145.5734,0.0135425983081157,0.1205865808282725,0.0022895763326778,0.2221817591200313,2951.0476250553925,107.666016,-116.90844942866492,69,281,18,17.64716553287982,2590.wav
2591,22050,31.0,0,russian,1027.9067,3999.5513,145.40288,0.0215696887118869,0.1006445171939306,0.0032542902062156,0.071451292752443,1515.6620082222394,112.347145,-112.63196707777568,69,281,49,18.39020408163265,2592.wav
2592,22050,30.0,1,english,1225.7584,3998.008,145.93692,0.0190998302032442,0.0893050323706498,0.0049364465706761,0.1547325787455869,2817.7913667030457,123.046875,-82.9199033737975,69,281,9,20.48,2593.wav
2594,22050,19.0,0,russian,1578.1862,3999.052,145.37985,0.0326307392260237,0.1372498114449205,0.0028837610889302,0.1632159442724458,2833.717951895492,99.38402,-94.63740390871428,69,281,17,20.94439909297052,2595.wav
2602,22050,26.0,0,krio,1648.0934,3999.7642,145.37642,0.0197884051282908,0.1146534268182777,0.0042555245941752,0.1243237611140167,1939.6102421226667,89.10291,-114.5720899523014,69,281,24,21.966077097505675,2603.wav
2603,22050,25.0,0,mongolian,1014.1981,3999.6836,145.36932,0.0212429108931032,0.0977901828812273,0.0048304620282403,0.0939212854281529,1855.5396241575345,112.347145,-104.866579509423,69,281,25,23.10385487528345,2604.wav
2605,22050,59.0,0,pashto,1663.5873,3999.2,145.38336,0.0230450574595395,0.1005472131732676,0.0027938267244156,0.1574061012393302,2195.0982088071864,103.359375,-123.98255494168316,69,281,32,24.63637188208617,2606.wav
2606,22050,20.0,1,portuguese,1360.1614,3999.4036,145.37953,0.021412029144051,0.0945795640598649,0.0078472842179225,0.0915740054047464,1993.9895610151248,112.347145,-89.02274385209985,69,281,22,28.6766439909297,2607.wav
2607,22050,24.0,1,latvian,1058.6094,3999.7466,145.35268,0.0333240788221644,0.1244492134836746,0.0109760258677931,0.0749664722411444,1766.5869780093906,117.453835,-78.64177535542677,69,281,13,24.28807256235828,2608.wav
2609,22050,29.0,1,korean,569.6232,3999.064,145.47232,0.0235097627341761,0.1735408544826418,0.0077021400281013,0.0716005716756341,1788.9201212925084,135.99918,-64.58618896200717,69,281,1,30.193151927437643,2610.wav
2610,22050,28.0,0,french,1632.0686,3999.7285,145.45099,0.0252626924251499,0.1497515346316463,0.006501758993504,0.1435513708726415,2121.926390128468,135.99918,-90.69779401971876,69,281,24,22.24471655328798,2611.wav
2611,22050,24.0,1,amharic,1364.7869,3999.4514,145.57823,0.0235175880218721,0.0923259796804743,0.0062659660791242,0.132066650390625,2512.837689659543,151.99908,-87.19704920606561,69,281,32,22.22149659863946,2612.wav
2613,22050,68.0,1,russian,1554.5193,3999.5898,145.37772,0.0182694392670171,0.0738824355551086,0.0071389196055922,0.1316606309678819,2323.238584882093,99.38402,-98.6165883558058,69,281,64,47.740226757369605,2614.wav
