,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,rmsSum,zcrMean,zcrStd,spectralCentroidMean,spectralCentroidStd,spectralBandwidthMean,spectralBandwidthStd,spectralContrastMean,spectralContrastStd,spectralFlatnessMean,spectralFlatnessStd,spectralRolloffMean,spectralRolloffStd,spectralEnergy250-650,spectralEnergy1000-8000,spectralRolloff25,spectralRolloff50,spectralRolloff75,spectralRolloff90,onsetStrength,mean,std,var,skew,kurtosis
563.wav,-324.9789733886719,85.54199981689453,-8.138519287109375,18.348773956298828,-0.15993696451187134,-20.258935928344727,-12.990513801574707,-13.770397186279297,-16.422279357910156,-9.851783752441406,-12.764800071716309,-6.3487324714660645,-8.651817321777344,0.675915539264679,34.78837585449219,0.1490781185857964,0.09523317123593233,2527.7906837370138,1112.7683304651664,2363.736865800097,576.3812790419695,19.56490392235845,5.365790678574011,0.04790552332997322,0.053439512848854065,4959.0630893049565,2299.9705026295837,1424209.875,163053.59375,808.8033741918103,1784.259243669181,3530.67626953125,5925.856175915948,1.2626397609710693,1.0040970437330543e-06,0.04312365502119064,0.0018596495501697063,0.06330185383558273,20.550989151000977
564.wav,-381.5063781738281,76.30461883544922,-20.33700942993164,12.320464134216309,-0.9121397137641907,-21.111087799072266,-11.733488082885742,-12.225421905517578,-6.64436674118042,-7.3966803550720215,-16.962350845336914,-4.490582466125488,-11.335359573364258,-15.584205627441406,29.50545883178711,0.19011486943664796,0.16611787921958193,2861.8816824530163,1822.2326643236456,2186.936183816052,765.3222769530462,23.348255809859406,6.7681115661662465,0.04358120635151863,0.05650738626718521,4999.622962297013,2896.5155188170825,359279.71875,257859.96875,1277.5906707347635,2405.8562620601942,4024.2051235465115,5736.647348166851,1.7593544721603394,1.9129902284475975e-06,0.03251785784959793,0.0010574111947789788,-1.5236399173736572,21.399438858032227
565.wav,-367.91650390625,118.10347747802734,9.905369758605957,14.849064826965332,3.289537191390991,1.1299986839294434,7.090569496154785,-4.206591606140137,4.168680667877197,-2.606187343597412,-2.7349090576171875,1.448433756828308,-7.138620853424072,3.677974224090576,6.2118730545043945,0.030426025390625,0.01976068889498774,1390.0784776479873,411.0167525147213,1991.4201042352734,396.13458720379015,18.413392938820696,6.036933599850006,0.002785199787467718,0.0035254661925137043,2917.449951171875,1233.275936307495,231558.796875,24089.91796875,202.69622802734375,585.9573364257812,1667.626953125,3966.0720825195312,1.6092190742492676,-0.002524211537092924,0.06819725036621094,0.004650865215808153,1.093160629272461,16.017311096191406
566.wav,-248.48580932617188,85.84160614013672,26.873992919921875,38.09707260131836,20.853527069091797,23.91976547241211,-4.598045825958252,2.5588653087615967,-11.513395309448242,-2.373507022857666,-4.595871448516846,1.7058013677597046,-0.02947719767689705,4.925273895263672,63.757423400878906,0.10918104856271776,0.14020401586979409,2397.689088965207,1735.0215340039524,2323.747395859632,594.6888588135372,18.93993269460152,4.115830423485308,0.017470743507146835,0.02936643175780773,4589.91103753811,2593.6739736046784,2727657.5,496055.34375,878.8472989710366,1688.155606897866,3301.9954030106705,5562.419016768293,1.83456552028656,-1.3170792044547852e-05,0.08815208077430725,0.007770789787173271,0.33450475335121155,3.7994871139526367
567.wav,-340.47259521484375,143.40643310546875,21.785945892333984,30.698793411254883,5.962700843811035,1.8529108762741089,2.9002530574798584,2.6071290969848633,-9.473376274108887,-4.93687629699707,-10.725337028503418,0.7454344034194946,3.7546420097351074,-12.760519027709961,2.916754722595215,0.027508709881756757,0.013861739739705902,1093.629252873039,280.863000277352,1786.4376873588988,284.1848107870887,19.590226796339834,5.224671474376068,0.0011266915826126933,0.0009887473424896598,2070.388381545608,911.9266856819999,56159.98046875,6390.03173828125,220.71533203125,384.97875316722974,988.1994298986486,3157.3786555109796,2.1176257133483887,-0.0029682971071451902,0.046111978590488434,0.002126314677298069,0.7222458720207214,6.992733001708984
568.wav,-358.0514831542969,122.20199584960938,18.863754272460938,14.269822120666504,20.883516311645508,2.6649913787841797,-23.91581153869629,-14.629331588745117,-1.3790239095687866,-5.432743549346924,-7.576119422912598,-9.4990234375,-7.95047664642334,-6.3967413902282715,48.89930725097656,0.1191344048566879,0.11047466259324475,1925.3759680232743,1579.7112445012422,1945.9000159335815,980.2278009696195,21.966958004111298,7.61204002065506,0.025379616767168045,0.042184971272945404,3715.6776379627786,3218.8274824162004,2024294.25,95357.65625,676.9586453771894,1334.2128097631369,2655.87601388336,4442.103217058121,1.6779603958129883,6.161732812870468e-07,0.06893689185380936,0.004752295091748238,-0.7988974452018738,6.9193315505981445
569.wav,-273.2105712890625,91.89259338378906,-10.997013092041016,22.302785873413086,-6.729820251464844,2.573038339614868,1.9852510690689087,-5.327168941497803,0.9690406322479248,-13.616780281066895,-7.604765892028809,-8.139010429382324,-3.89646315574646,-3.434962749481201,55.66047286987305,0.1547312840390021,0.14427501491069888,2662.510890010093,1654.3693179629138,2239.761863818528,551.4778702475545,15.814955064444312,5.674607954570352,0.038629256188869476,0.05366000533103943,4806.580164595046,2402.8910530966255,1080696.875,519481.125,1077.4319014076775,2124.977593277846,3727.339958357124,5588.252083516339,1.7026597261428833,-3.0704852633789415e-06,0.048841673880815506,0.00238550896756351,-0.843194842338562,5.281198501586914
570.wav,-288.0734558105469,81.57149505615234,-0.6767928600311279,15.212648391723633,1.9540951251983643,-3.318997383117676,-21.755596160888672,-4.716393947601318,-7.049437046051025,-2.703531265258789,-4.03273344039917,-1.3528969287872314,-4.761326789855957,-3.29461407661438,42.4222526550293,0.17303653258655805,0.1211291896742428,2650.5609431765915,1370.0007898227543,2391.235468209999,516.4126407544993,20.988185751158348,4.989611090706962,0.06106933206319809,0.07532473653554916,4982.546381746436,2459.5132701313464,1493222.75,242610.1875,919.1849034575483,1949.840314130919,3758.04828713722,6013.815773771639,1.7981923818588257,-1.5928950460875058e-06,0.05851045995950699,0.0034234740305691957,-0.5162035226821899,9.568660736083984
571.wav,-443.7789611816406,142.16053771972656,19.024309158325195,42.12126541137695,17.15669822692871,9.649518966674805,13.563117980957031,-0.046367865055799484,1.2219001054763794,5.533939361572266,0.34669986367225647,1.669568419456482,-5.688256740570068,-3.9020118713378906,1.1912860870361328,0.021204630533854168,0.012707971920479101,1004.4613487631982,298.41190298652606,1780.1778794552192,264.5398683248455,18.69216778569431,3.877290882407109,0.0009600108023732901,0.001218899735249579,1930.4740905761719,959.1521836847339,1487.6087646484375,292.6139831542969,127.51693725585938,296.8666076660156,947.1244812011719,2973.1521606445312,1.1464465856552124,-0.00253272894769907,0.013901377096772194,0.00019324828463140875,0.565410852432251,3.6775336265563965
572.wav,-281.1025390625,162.63319396972656,-5.790271282196045,38.385711669921875,-1.2960740327835083,13.55140495300293,-10.689948081970215,-2.3436145782470703,-5.937219142913818,-2.018946647644043,-2.3013994693756104,-7.988564968109131,1.4124809503555298,-9.314519882202148,100.17768859863281,0.04621504779319437,0.02546232818061979,1084.5393608874267,427.4183947928529,1398.749922071422,410.93905851482384,20.392760810809815,5.327708597719982,0.0005420306697487831,0.0007238131947815418,2211.6849185592982,1155.3945012179302,3654147.75,414834.8125,243.04616133930813,500.8659818793948,1368.1100597218735,2947.5613159608865,0.810187578201294,2.5099486720137065e-06,0.06338967382907867,0.0040182508528232574,-0.9438847899436951,7.269564628601074
573.wav,-310.9104919433594,101.31114196777344,7.139883995056152,37.91969680786133,-11.947071075439453,-7.3164381980896,-26.75901985168457,-10.385074615478516,-21.407861709594727,-13.700227737426758,-2.529613494873047,-15.412351608276367,0.7199143767356873,-5.6202592849731445,83.10502624511719,0.10713143504855294,0.09798675549248424,1756.2004848709191,1030.658395791505,1711.7063485938434,484.4066403678334,19.21994672212846,6.565133350717853,0.0029857854824513197,0.0040709781460464,3448.1087004057977,1842.7986471938075,6508313.0,131521.953125,560.1584812928409,1210.7465757092536,2465.805957849391,4142.279801147182,1.1070852279663086,-1.994632839341648e-06,0.08987699449062347,0.008077874779701233,-0.7564425468444824,6.447098731994629
574.wav,-399.5361328125,89.06564331054688,16.19470977783203,-33.13469696044922,-13.759757995605469,-4.606444358825684,-30.35635757446289,-2.3288540840148926,-17.14613914489746,-15.69619083404541,-7.772548675537109,-8.37869644165039,-8.180765151977539,-8.253522872924805,38.234130859375,0.1942165126741486,0.18652069044367103,2675.447940261672,2106.774386532648,2146.7577130996306,894.8162308634664,17.03380437977343,6.304950845440159,0.04205780476331711,0.06516075134277344,4584.905609036377,3430.7730684611306,1074794.875,317993.78125,1242.5480420375386,2239.3531256046826,3681.13329624613,5253.868230577593,1.9301153421401978,3.9652877603657544e-07,0.05527445673942566,0.0030552654061466455,-1.161176085472107,11.604071617126465
575.wav,-416.4682312011719,75.77915954589844,23.697086334228516,28.29598045349121,13.678085327148438,-1.1344279050827026,7.121213436126709,0.7919168472290039,-2.8042335510253906,14.56365966796875,-2.1800544261932373,11.318974494934082,6.809131622314453,1.1400213241577148,1.4198077917099,0.06466238839285714,0.08022626178853574,2511.22156396215,1190.5702358111462,2831.282188363441,603.783745830148,20.1992107994493,4.237253071432581,0.010974862612783909,0.021485943347215652,5558.8348388671875,2487.570908371982,7978.23388671875,1805.529296875,372.31292724609375,1490.8859252929688,3972.2991943359375,6647.895812988281,1.199402928352356,-0.0029092547483742237,0.01539441104978323,0.00023698789300397038,1.414232611656189,7.870268821716309
576.wav,-314.2538757324219,94.21043395996094,21.386167526245117,31.03127670288086,2.6459453105926514,2.4861810207366943,5.537897109985352,-4.56541633605957,-1.021867275238037,5.6481032371521,-4.784215450286865,9.65725326538086,-8.998624801635742,-0.36049044132232666,5.729631423950195,0.05539279513888889,0.03315630723767628,1797.9800146727036,927.4883205317309,2257.9282100312066,733.6330029121942,18.328446043423796,5.56437199165645,0.0033376370556652546,0.0055596958845853806,4010.260009765625,2579.675994501675,193634.25,31645.337890625,241.650390625,850.4119873046875,2550.787353515625,4786.5020751953125,1.8431622982025146,-0.002622719621285796,0.10842090100049973,0.01175509113818407,0.5655026435852051,6.848607063293457
577.wav,-309.2371826171875,98.56716918945312,-4.396302700042725,43.82801818847656,-12.343626022338867,-7.090370178222656,-11.411362648010254,9.644444465637207,-23.70254898071289,-2.230492353439331,-7.797408580780029,-11.679925918579102,-6.441275596618652,-4.310964584350586,84.40023803710938,0.14089263532949792,0.11649634119746001,2167.6928305163897,1331.1015666575038,1838.2467635230885,547.8325287940119,21.495396072633802,7.073862842318203,0.010708012618124485,0.027708912268280983,4148.475193678086,2173.6820274633683,4369953.0,529986.125,812.1286815180439,1618.1822453582636,3197.5455184361927,4787.791232184885,1.2116888761520386,2.204655629611807e-06,0.06814395636320114,0.004643599037081003,0.49733203649520874,7.261957168579102
578.wav,-306.2687683105469,80.92497253417969,-20.392406463623047,23.70709991455078,0.43884381651878357,-10.675975799560547,12.986196517944336,0.37335404753685,-1.393211841583252,5.165432929992676,-2.2850358486175537,6.127040863037109,0.4848681688308716,10.736061096191406,39.0926513671875,0.1311410180251536,0.12341785725190474,2630.339137204895,1409.4714594420955,2260.820747872689,627.5001990517735,19.084853809469475,3.8961264737671297,0.025500254705548286,0.04546697437763214,4690.020948840725,2178.6428708528806,288739.28125,848366.75,986.6490517893145,2172.7035030241937,3622.5975774949598,5531.907998361895,1.8084965944290161,1.8174796423409134e-05,0.04005463793873787,0.0016043739160522819,-1.114358901977539,19.658374786376953
579.wav,-289.5780334472656,71.02381896972656,18.65705680847168,43.735145568847656,17.280881881713867,5.520772457122803,3.9502580165863037,-0.8953811526298523,7.5650954246521,-3.0734922885894775,1.2066453695297241,2.89719820022583,-10.172765731811523,6.077984809875488,3.275510787963867,0.0799978595890411,0.06396660597521923,2482.696199438995,1269.131753213725,2573.675878052551,520.5143603698849,18.26262675948576,6.107645380903098,0.017248863354325294,0.025189807638525963,4987.738789597603,2334.2028021248702,69052.7890625,7409.931640625,632.1322506421233,1621.9221559289383,3589.7029510916095,6111.889982876713,1.7923228740692139,-0.003141102148219943,0.05148383602499962,0.0026505852583795786,0.8135442733764648,3.693047523498535
580.wav,-310.6356506347656,107.7859115600586,26.213773727416992,34.46471405029297,21.998695373535156,4.2283549308776855,0.8846238255500793,2.3161725997924805,-1.5804322957992554,-5.616483688354492,-8.68065357208252,-7.3099446296691895,-5.983160495758057,-6.12187385559082,140.24472045898438,0.07385197504125413,0.095549371630616,1591.501818582943,1266.072155774984,1958.2672795747987,763.4815761742045,17.420692926359322,6.701813959116169,0.01644824631512165,0.04043148458003998,3184.1779954362623,2435.710453989201,11539044.0,430930.59375,430.0173557394802,873.1038733756188,2032.8267616800742,4189.4019279857675,1.3433058261871338,-1.7663298876868794e-06,0.13710129261016846,0.018796762451529503,-1.005990982055664,6.8104658126831055
581.wav,-332.2508544921875,106.33761596679688,0.7466878890991211,36.10969543457031,-10.121899604797363,0.011775575578212738,-19.379365921020508,-9.188536643981934,-7.653289794921875,-11.218278884887695,-2.4648993015289307,-4.450492858886719,-1.0593429803848267,-5.158647537231445,78.44252014160156,0.10432297279094828,0.10072091984130734,1748.94995513356,1062.1188331347546,1646.7574449358867,460.88181187007405,22.18783553193135,7.0137801191545455,0.002364060841500759,0.0030076431576162577,3378.398690059267,1730.5811666920968,4822841.5,200021.796875,607.5704640355603,1263.145120554957,2424.4716039197197,4075.424762594289,1.1392590999603271,4.069876524681604e-07,0.0671694278717041,0.004511731676757336,-1.0025235414505005,9.214509010314941
582.wav,-285.2281494140625,55.2408561706543,3.4067022800445557,17.91132354736328,-5.74669075012207,-19.071876525878906,-25.00088882446289,-7.006325721740723,-17.78834342956543,-17.685245513916016,-11.28294849395752,1.4985225200653076,-15.136534690856934,-6.678393840789795,63.080318450927734,0.19442293226402577,0.18882522659530215,3249.8149041360016,1885.036744497401,2518.1123132788866,527.5260679007449,21.99064845843113,6.326169943104828,0.04798925668001175,0.061329737305641174,5836.730614605051,2568.103707234301,2371077.5,523069.4375,1415.1999843039234,2720.71776603369,4598.91426832591,6797.725309035017,1.6327924728393555,-2.438905255530699e-07,0.06288857012987137,0.003954972606152296,0.42687365412712097,8.02574348449707
583.wav,-289.5558776855469,122.2255859375,8.590457916259766,55.61774444580078,19.33832359313965,-11.434894561767578,13.015536308288574,1.826659917831421,-5.360729694366455,5.726439476013184,-11.760472297668457,0.1437586098909378,0.1569923609495163,-2.8219852447509766,3.308828830718994,0.03833436129385965,0.024533378057267956,1449.8439588182164,736.0153146402109,1972.3447018255533,527.756150299821,16.93038844034089,5.419950525877223,0.005921705160290003,0.01671079732477665,3182.1918688322367,1789.3347112962022,78752.953125,5854.310546875,203.8098787006579,596.8852796052631,2025.6321957236842,3923.7651624177633,1.756951928138733,-0.0037148024421185255,0.06475964188575745,0.004193810746073723,0.4733870327472687,3.507626533508301
584.wav,-455.31451416015625,121.45177459716797,-15.01815414428711,29.67987060546875,-10.346769332885742,-1.8185031414031982,11.358975410461426,-4.242295742034912,-0.9744646549224854,-5.427541732788086,1.9171735048294067,7.375694751739502,0.9756565093994141,3.5669310092926025,0.8242794871330261,0.04308984375,0.035409819918769535,1584.242400308196,301.31526860747346,2056.5571768636546,180.52672340169272,22.676274048376637,3.51657979055456,0.0026666924823075533,0.001992902485653758,3485.9671875,511.20180504036955,1418.6729736328125,1066.6085205078125,227.6490234375,674.3337890625,2279.76328125,4336.1841796875,1.307962417602539,-0.0025314714293926954,0.0070332372561097145,4.946642729919404e-05,-0.6360197067260742,8.129473686218262
585.wav,-274.5509948730469,125.06066131591797,27.624053955078125,15.875024795532227,-4.667957782745361,-18.878488540649414,-1.3524773120880127,22.80916976928711,-9.355891227722168,-7.200751781463623,9.393498420715332,-2.6408326625823975,0.5071960687637329,6.680876731872559,4.171779632568359,0.047154017857142856,0.011868831363079278,1576.8255833711146,625.1628661202672,2199.9618851646082,614.4026916028275,19.506887882499964,5.63271964531696,0.005069056060165167,0.008672690950334072,3247.0703125,2189.903647685217,176940.71875,21246.392578125,297.36328125,656.93359375,1952.5146484375,4437.7197265625,1.3825123310089111,-0.003224108135327697,0.0772748738527298,0.005971405655145645,-0.08555728942155838,3.6182265281677246
586.wav,-315.10076904296875,77.21405029296875,49.39424133300781,27.05961799621582,-3.3511016368865967,-8.993430137634277,23.24398422241211,5.184676647186279,-18.34585189819336,16.552045822143555,-7.5379638671875,7.09530782699585,12.908736228942871,-9.366120338439941,2.3270151615142822,0.08209602200255102,0.029246478709608028,3008.496064867617,974.7746334376421,3156.8185948271553,354.2161799469512,18.416328766111008,4.975105890194024,0.019545311108231544,0.016666168347001076,7001.69677734375,1711.744952338629,26896.58203125,1983.6668701171875,375.62255859375,1806.591796875,4964.61181640625,8136.6943359375,1.0945649147033691,-0.002556012012064457,0.028469987213611603,0.0008105401648208499,0.9853019118309021,18.78273582458496
587.wav,-389.2807922363281,72.48296356201172,39.66205978393555,31.38852882385254,10.655845642089844,10.126773834228516,12.14897632598877,4.445638179779053,2.8129913806915283,8.25599193572998,3.2634222507476807,3.793851137161255,-3.948732614517212,9.964133262634277,2.616306781768799,0.05294500612745098,0.04466804197956437,2488.1077606273693,1162.098359187246,2870.373550652536,679.0447731877068,18.63993100693412,5.549641297760679,0.0075928508304059505,0.006851676385849714,5601.060575597427,2800.2739125646394,21098.001953125,1766.6361083984375,145.87689568014707,1658.9010799632354,4046.44775390625,6644.048713235294,1.3759593963623047,-0.002517525339499116,0.032830026000738144,0.0010778105352073908,1.2357237339019775,6.043780326843262
588.wav,-291.2373962402344,122.88301849365234,-28.01182746887207,44.75846481323242,-6.096122741699219,-3.266253709793091,-13.646769523620605,-6.91196870803833,-12.853020668029785,-3.72005033493042,-7.9906158447265625,-8.515332221984863,5.9430060386657715,-8.874740600585938,48.84424591064453,0.1134808422559761,0.08455794327991353,1828.0045682253249,967.6430997614243,1545.9949839739368,433.719349361082,19.53988831628391,6.164741234515698,0.0025499453768134117,0.004882961977273226,3416.1869125062253,1538.078371385667,1888813.875,273085.28125,702.4371070405876,1398.6115693476095,2607.3706346489043,4000.1399285669822,1.291452169418335,-4.2764004319906235e-06,0.05041993781924248,0.0025421699974685907,-0.8878152966499329,9.725167274475098
589.wav,-374.423828125,120.06539916992188,7.516959190368652,29.91222381591797,-2.873150110244751,2.731438636779785,2.350984811782837,3.9961204528808594,2.7774176597595215,-5.914150714874268,3.97109317779541,3.185567617416382,2.2809829711914062,-1.650687336921692,1.948973536491394,0.06177038433908046,0.09346036268467528,1684.851529621906,1261.0897888983711,1964.2952701295399,538.3054869596834,18.534267431034117,5.4653663598586375,0.010865399613976479,0.03113187849521637,3178.498787715517,2121.0097815686895,12148.099609375,3241.933349609375,519.5194639008621,997.8288321659483,2164.581930226293,4196.128266433189,1.551945686340332,-0.00253313104622066,0.027959300205111504,0.0007817224250175059,2.463202714920044,26.407323837280273
590.wav,-282.64239501953125,102.00511169433594,8.271883010864258,26.53152084350586,8.107746124267578,5.521146774291992,-13.398415565490723,12.622138023376465,-10.64504337310791,-5.7382307052612305,-2.376768112182617,7.12863302230835,-13.385701179504395,6.227299690246582,108.71302032470703,0.11426128472222222,0.11172852652511633,2243.8948199608617,1555.6904721073897,2064.054414868123,646.7088795496526,21.97117611350346,7.002389701053866,0.024751072749495506,0.053563617169857025,4100.017578125,2674.9369293346335,3802755.25,482258.75,751.5662109375,1801.78359375,3254.40390625,4642.2619140625,1.729201316833496,-1.2301710739848204e-05,0.11486412584781647,0.013193766586482525,1.6734641790390015,4.842015266418457
591.wav,-352.7996520996094,101.24545288085938,29.977266311645508,33.10685348510742,24.740436553955078,9.106386184692383,0.7142743468284607,2.062333345413208,-3.8610949516296387,-5.259573459625244,-2.802398920059204,-5.803846836090088,-4.622936725616455,-1.0856600999832153,107.16311645507812,0.07760013640873016,0.08018641803825961,1826.7354932032645,1219.4493665754003,2232.5142420640095,861.6858629396984,17.249896908505775,7.2983509345575746,0.022896012291312218,0.04563074931502342,4012.50390625,2872.4711134305567,4187126.25,150324.59375,358.4560546875,892.5615234375,2669.1669921875,4976.2275390625,1.4343934059143066,8.06047592050163e-06,0.10443004965782166,0.010905634611845016,0.05787132307887077,6.728161811828613
592.wav,-324.9420471191406,102.777099609375,6.857001304626465,41.57338333129883,17.852304458618164,-17.79246711730957,-4.6575026512146,0.7669755816459656,-15.570003509521484,6.303937911987305,-7.780470371246338,-4.5595550537109375,4.1492018699646,-6.637643337249756,75.36747741699219,0.11660743838575335,0.11360162476206523,2150.9270937636174,1333.707445223207,2133.3240988402304,653.5657686272058,16.633699969861485,6.660974356860319,0.026450909674167633,0.04231923446059227,4157.043220296184,2412.6937629109207,2887223.75,392971.6875,705.2793255260132,1397.4363534738625,3020.484138993349,5037.827252843735,1.5262393951416016,-7.814370519554359e-07,0.052961595356464386,0.002804930554702878,-1.2115379571914673,12.034527778625488
593.wav,-306.85479736328125,73.06394958496094,-60.12688446044922,50.81109619140625,-30.498279571533203,-10.541593551635742,-7.7551655769348145,-13.118575096130371,-6.306093215942383,-0.9497032165527344,-6.426681995391846,-1.65475594997406,-4.463879585266113,4.4421234130859375,29.75644302368164,0.21108957869855394,0.09739548989098389,2776.283274980615,1050.3222663041622,1618.7592150247438,383.6381915683822,19.73927168032644,4.8844447343935355,0.01943003572523594,0.02366873435676098,4297.514762496524,1225.8956976381255,402241.71875,794787.3125,1609.1338737920605,2627.541805347956,3683.830449631535,4726.274609592256,1.7711617946624756,3.379547592885501e-07,0.042573295533657074,0.0018124853959307075,0.4829246699810028,14.389886856079102
594.wav,-293.71246337890625,131.62535095214844,4.353236675262451,45.74794006347656,-6.219391822814941,8.842880249023438,-13.119763374328613,1.7039237022399902,-6.749627590179443,-12.417527198791504,1.0668448209762573,-5.2251200675964355,2.0465023517608643,-0.9513936042785645,108.90440368652344,0.07690239215236347,0.09164875970066576,1528.6880402923143,1113.1172149588094,1630.3689871074291,541.6409736661351,21.61165758975541,6.3728491403751235,0.004685383290052414,0.03394738957285881,3017.2474427417965,1942.6446875984702,4963548.0,408274.78125,418.57325294358077,1023.7313650900643,2081.8575504997993,3732.8583365900354,0.8786314725875854,-3.668164708869881e-06,0.06816304475069046,0.0046462006866931915,-0.8597305417060852,8.287903785705566
595.wav,-316.0855407714844,75.32628631591797,5.4439544677734375,18.53791618347168,4.242339611053467,0.19805090129375458,-26.316734313964844,-5.202051162719727,-14.36707592010498,-4.694664001464844,-10.820579528808594,-4.230440616607666,-4.866443157196045,-1.1262540817260742,79.95177459716797,0.1583425617563373,0.1511552750348647,2676.4362927866714,1587.0026565043809,2319.860406148711,571.6363908485088,22.583317988902422,4.418486038153984,0.04000697284936905,0.05329909175634384,4988.5012544256015,2460.421866168616,3357870.0,526677.1875,1033.4377930192707,2037.2827489451306,3767.7702673346157,5933.968170529132,1.319373607635498,-5.292381956678582e-06,0.059346701949834824,0.0035220312420278788,0.49672988057136536,10.022469520568848
596.wav,-304.1400451660156,86.83104705810547,2.039163112640381,19.391550064086914,-15.533951759338379,-10.982521057128906,-19.38553810119629,-5.574282169342041,-21.821292877197266,-8.6625337600708,-9.852619171142578,-9.766297340393066,-15.721144676208496,-5.60807991027832,70.17939758300781,0.13018216934151008,0.13930087817965991,2378.5741803194765,1522.583723477455,2190.3219914425304,531.788936035111,24.721586154499377,6.577666616875167,0.03092208504676819,0.04615447297692299,4338.43094541036,2396.405150473135,2042254.625,332560.46875,883.3333503229384,1714.8191830310543,3280.756570899661,5258.439671271529,1.539880394935608,1.0372244787504314e-06,0.0658087432384491,0.004330791067332029,0.2661665678024292,8.337712287902832
597.wav,-255.29043579101562,90.52775573730469,27.750017166137695,22.804283142089844,2.5196759700775146,-4.2431464195251465,1.310063123703003,10.332601547241211,-9.019144058227539,-5.690929412841797,8.38230037689209,-1.8420002460479736,-7.989271640777588,4.871225357055664,3.121295690536499,0.05900944890202703,0.020982690499220653,2245.5171901452577,576.1905610076252,2768.658994385249,346.00770193456407,19.46137742466268,4.338705974677046,0.011908409185707569,0.011301333084702492,5448.336874472128,1513.0193835072735,62322.3984375,5883.94873046875,338.7114653716216,904.5400258657095,3284.977433488176,6829.517261402027,1.4554686546325684,-0.002929375506937504,0.04516879469156265,0.002040219958871603,0.31580522656440735,2.6461524963378906
598.wav,-327.55322265625,93.55220794677734,7.429557800292969,44.797027587890625,-0.4073845148086548,-9.680586814880371,12.123541831970215,-1.9190528392791748,-3.883676767349243,-2.2054498195648193,0.43151554465293884,6.622612953186035,-3.253488540649414,6.533190727233887,2.629854917526245,0.04535097064393939,0.012669539220043982,1794.609503680852,535.232789681265,2253.450023489572,436.3768669656861,18.885873168839762,5.071604357593279,0.004014255478978157,0.0055391862988471985,3839.9247602982955,1389.1387946272412,68327.21875,5815.8818359375,296.7340642755682,847.1357865767045,2548.2588334517045,4828.331409801136,1.715394377708435,-0.0025339757557958364,0.04814283549785614,0.002317732432857156,0.7478419542312622,4.510776519775391
599.wav,-372.89111328125,93.6091079711914,-15.008825302124023,18.85062026977539,17.12172508239746,-8.074563980102539,-6.636083126068115,-6.95456075668335,-13.542060852050781,3.836594581604004,-4.119247913360596,-1.7133809328079224,3.0997886657714844,-1.0625978708267212,23.5103759765625,0.13130134097502522,0.11651789878703293,2293.586112132815,1366.0153347586215,2071.047960903674,739.013052442443,16.591617779974932,5.319282672300752,0.04349488019943237,0.07640138268470764,4323.654245632568,2436.8293141516006,625142.375,233113.609375,754.509531092331,1753.8696165883578,3280.804043027876,5102.847650337411,1.7185144424438477,-3.9994006328925025e-06,0.03781986981630325,0.001430342672392726,-0.44451239705085754,25.731725692749023
600.wav,-328.9208679199219,68.46092987060547,39.5254020690918,41.47038269042969,16.51232147216797,-1.312341570854187,14.396440505981445,17.783235549926758,-20.416471481323242,8.440006256103516,12.5817232131958,-5.642538070678711,6.099119663238525,-1.0115052461624146,2.801008701324463,0.0581103515625,0.02689250774985232,2729.576895197086,1073.3324229509976,2952.538205661428,451.0069496531839,18.546966750218196,4.703350916011537,0.017112303525209427,0.019721651449799538,6247.105224609375,2048.2212885800636,29444.4609375,4246.2861328125,329.888671875,1507.53955078125,4287.368408203125,7439.829345703125,1.1708664894104004,-0.0025613196194171906,0.035565976053476334,0.0012649386189877987,0.2515735626220703,6.6131391525268555
601.wav,-287.8722839355469,94.7269515991211,7.103695392608643,34.2658805847168,-8.711947441101074,1.4903002977371216,5.373809337615967,3.3326547145843506,-6.515987873077393,-1.7652878761291504,0.4930570423603058,-4.738000869750977,-5.630268096923828,4.474605083465576,55.36378479003906,0.11663416386733536,0.1052616261564211,2156.2768358481694,1332.9169532057035,1953.0179571608408,620.9431454895293,16.234506487163223,4.306894956374554,0.01292223110795021,0.024668138474225998,4035.7966155197296,2199.109958987282,970195.1875,763392.3125,736.8479541717923,1678.7014564901117,3107.488981329249,4710.5634159431775,1.4619462490081787,-6.475075224443572e-06,0.054821986705064774,0.0030054503586143255,0.5071273446083069,12.053206443786621
602.wav,-334.5240478515625,56.39176940917969,-15.963122367858887,23.49871253967285,-3.694312334060669,-0.6145552396774292,-4.890984058380127,3.3465850353240967,-13.105385780334473,8.862598419189453,-12.736411094665527,-1.5886794328689575,3.232262134552002,3.5454633235931396,26.764816284179688,0.2220736563048727,0.16661928933304948,3281.4578637151067,1694.6434642253535,2135.541645199552,441.31199774853417,13.630610403622386,4.18245543022766,0.04699203372001648,0.05736510083079338,5329.912049357989,2053.802771306609,248487.03125,472566.15625,1764.4465445634878,2939.8871980286985,4424.5911555503735,6054.393738168075,2.324326515197754,-1.8306041056348477e-06,0.03169514238834381,0.0010045821545645595,-1.0393388271331787,32.90599060058594
