,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,rmsSum,zcrMean,zcrStd,spectralCentroidMean,spectralCentroidStd,spectralBandwidthMean,spectralBandwidthStd,spectralContrastMean,spectralContrastStd,spectralFlatnessMean,spectralFlatnessStd,spectralRolloffMean,spectralRolloffStd,spectralEnergy250-650,spectralEnergy1000-8000,spectralRolloff25,spectralRolloff50,spectralRolloff75,spectralRolloff90,onsetStrength,mean,std,var,skew,kurtosis,localJitter,localAbsoluteJitter,rapJitter,ppq5Jitter,ddpJitter,localShimmer,localdbShimmer,apq3Shimmer,apq5Shimmer,apq11Shimmer,ddaShimmer,envelopeMean,envelopeStd,age
2514.wav,-492.58502197265625,54.179935455322266,25.202392578125,29.314268112182617,4.611115455627441,8.084112167358398,-9.684660911560059,-8.463529586791992,-10.01173210144043,-7.024297714233398,-10.000506401062012,-1.6510480642318726,-4.86949348449707,-0.4033377170562744,20.8106746673584,0.2135187373700924,0.22658837720680966,2591.911315888491,2664.7260251396183,1203.1015479926582,884.1449077143118,19.031596100081348,5.834427776124852,0.05175689607858658,0.20530857145786285,3714.9002462831986,3223.016623670683,313788.625,380415.125,1830.844433368216,2355.287336036735,3152.426126317119,4103.678996238092,1.7313973903656006,-4.189382525510155e-05,0.03522555157542229,0.001240839483216405,0.06111126393079758,18.90199089050293,0.018611058241280766,6.353372988922865e-05,0.0075156096900960345,0.007628402572151551,0.022546829070288103,0.1267154821739486,1.1514180646163596,0.04062216133831221,0.06046420854390189,0.11407096432223968,0.12186648401493663,0.02561095543205738,0.04272890463471413,25.0
2515.wav,-551.5890502929688,50.528194427490234,21.70035171508789,38.202659606933594,11.696144104003906,-10.116334915161133,17.118494033813477,5.065385818481445,-12.951813697814941,16.8121280670166,0.8055260181427002,-9.299104690551758,16.4222469329834,-8.281049728393555,0.7851017117500305,0.17678298163659795,0.1460564008749528,3189.489388517848,2003.1809709898407,2414.2958141980175,559.6124993005749,15.461135423184846,4.91565302908005,0.004595729522407055,0.01043638214468956,5645.473079091495,3289.6465129392236,977.1491088867188,562.7559204101562,1476.0233770940722,2368.763339642397,4314.632329252578,6469.839571923325,1.5771980285644531,-0.00025384282344020903,0.012684104964137077,0.0001608865277376026,1.0418963432312012,35.12310028076172,0.021891964680498508,9.647797630470434e-05,0.010250157130333675,0.014908079133126596,0.030750471391001025,0.14549115911109495,1.3895180774855604,0.05722778462714651,0.0710498176348735,0.142819327170195,0.17168335388143954,0.008599731139838696,0.015744272619485855,19.0
2516.wav,-528.72705078125,37.10897445678711,10.717495918273926,19.738588333129883,0.7912314534187317,-3.503680944442749,-9.683183670043945,-1.4201464653015137,-2.5081627368927,0.5421732068061829,-2.0272951126098633,2.159083843231201,-2.2562127113342285,2.600553512573242,13.327457427978516,0.20169693726118995,0.19228455034035707,2598.3977270028918,2455.1462227749325,1169.7327696033321,821.6373639486462,19.02105389457915,6.113173257255,0.05799015238881111,0.21559634804725647,3677.252836935385,3063.4483119381457,27049.134765625,209732.140625,1849.1873262230486,2491.504439308133,3212.0204609033844,3995.2907245752594,1.957949161529541,-8.185468800547824e-07,0.02223014086484909,0.0004941791412420571,-0.07837533205747604,35.67491912841797,0.01787433687397785,4.4878177477715324e-05,0.009703160599771839,0.008123109458008489,0.029109481799315516,0.12063999171302874,1.115582615335948,0.05619670657796155,0.0676426562170505,0.09336403811137677,0.16859011973388466,0.015192185528576374,0.02752373367547989,18.0
2517.wav,-470.99017333984375,104.35736846923828,-8.241201400756836,48.6090202331543,6.468977928161621,4.200682163238525,-0.3067074716091156,1.0082595348358154,-2.7513961791992188,5.033637046813965,-9.169994354248047,4.940220832824707,3.4023711681365967,-10.745621681213379,1.0188387632369995,0.1474609375,0.17266541665861232,2312.84761898679,1903.4903494458388,1701.5869969144392,512.364479853254,18.5412142390462,4.951369503662425,0.0018082214519381523,0.007307307794690132,4076.1503520764804,2291.4079110084367,5502.1611328125,5095.33154296875,1036.8520636307567,1870.697021484375,3226.0138260690787,4558.380769428454,2.2275736331939697,-0.00036630284739658237,0.016445519402623177,0.0002704551152419299,-0.2684336006641388,9.744256973266602,0.016108737222019665,7.579467212346428e-05,0.006699432923946856,0.005790884124458327,0.020098298771840568,0.11458112647961864,1.129084408058074,0.032630117734569496,0.05813846243958509,0.10068000745758884,0.09789035320370848,0.014569530263543129,0.018132105469703674,16.0
2518.wav,-539.8223876953125,46.3596305847168,7.012125492095947,19.742929458618164,4.353281497955322,-1.0779238939285278,-11.49458122253418,-7.4852824211120605,-9.064393043518066,-6.783988952636719,-8.094317436218262,-2.4948935508728027,0.16637858748435974,-7.158871650695801,23.66875457763672,0.2775054050827674,0.26507761759394943,3096.0182462653,2949.102254681756,1357.003472119384,1032.7181085695424,19.93047604269707,7.633203362249738,0.2238495647907257,0.3965427279472351,4249.858531077568,3496.502053412824,623962.625,68645.1796875,2328.7665634284804,2938.0209438667234,3697.812765280136,4611.657777018781,0.8233369588851929,3.29478240246317e-07,0.02661258913576603,0.0007082298980094492,-0.6354379653930664,36.4262809753418,0.021053677522299794,9.998714849785162e-05,0.008536464991275724,0.00963362560898222,0.025609394973827172,0.13967365567565326,1.2307656524059367,0.04780962018478102,0.07683355175907063,0.13719046508895744,0.14342886055434306,0.014879927970468998,0.03456946462392807,30.0
2519.wav,-422.6507568359375,82.39413452148438,25.822071075439453,34.60507583618164,5.303688049316406,-6.961485385894775,-3.879678726196289,-9.394124984741211,-1.3406492471694946,1.308017611503601,-2.1568915843963623,-1.9304157495498657,-8.85321044921875,0.3767656981945038,2.4678688049316406,0.10537997159090909,0.14871237777423102,2152.8875622082373,1758.8687470667435,2194.2621208435403,689.9620509030473,22.720011441738546,6.960092177289601,0.0015295660123229027,0.002720385091379285,3967.7024147727275,2811.0852423834526,48003.5625,8382.5888671875,879.5055042613636,1419.2338423295455,2697.2434303977275,4977.945223721591,2.1476540565490723,-0.00034092998248524964,0.04106409475207329,0.0016862597549334168,0.675825834274292,6.276610374450684,0.011514072947133904,3.113280129276133e-05,0.005644470454117593,0.004966803254271595,0.01693341136235278,0.08726020015381053,0.7624773663453497,0.02828931197996514,0.03411462929203918,0.07478752729752482,0.08486793593989542,0.039363764226436615,0.042698126286268234,16.0
2520.wav,-478.6385498046875,107.0560302734375,-3.2167470455169678,56.192501068115234,18.162126541137695,-14.302214622497559,-1.1289665699005127,-2.760467290878296,-2.004086971282959,4.7175703048706055,-6.707385540008545,2.17211651802063,-4.41163444519043,-1.0909823179244995,0.55539470911026,0.04942737926136364,0.04348356485612001,1649.1479627761305,1073.1782586897145,1864.5148650399603,755.3929362568209,24.151587436946514,6.860403481444825,0.005529327783733606,0.013732952997088432,3349.636563387784,2131.9208422757724,1670.90185546875,329.7563781738281,350.4039417613636,986.6122159090909,2476.8077503551135,4044.082364169034,2.9302427768707275,-0.0006112204864621162,0.013566551730036736,0.0001840513141360134,0.9730693101882935,1.4842782020568848,0.011976764416816978,3.628329966079504e-05,0.004755294136317708,0.005009628064940982,0.014265882408953125,0.07100550562559882,0.7799770983102485,0.014432847281392935,0.020887244066106158,0.05858849891732674,0.043298541844178806,0.015493039973080158,0.011333227157592773,17.0
2521.wav,-533.4093627929688,29.10308837890625,5.365173816680908,9.147974967956543,1.7584716081619263,-4.993675708770752,-13.318010330200195,-8.158992767333984,-14.356517791748047,-12.218330383300781,-17.289262771606445,-3.181271553039551,-7.283761024475098,-10.388693809509277,21.591899871826172,0.1975429164924749,0.20585506521927285,2995.343055196623,2443.3882708824785,1251.3576944249492,772.8174894439344,25.223778229271208,7.394106261314329,0.1636859029531479,0.3618757426738739,4116.125790395067,2964.9271503033146,131125.46875,341063.125,2178.1951230664718,2848.612317751881,3591.651860367893,4537.528415029265,1.4663381576538086,4.188611626432248e-07,0.022714249789714813,0.0005159371066838503,-0.03714257478713989,30.89364242553711,0.012201376717984542,3.801529768951007e-05,0.004393220650588724,0.005539180958353991,0.013179661951766172,0.11173661256588914,1.0317557914948148,0.04007343312432195,0.05627236937328963,0.10636884856022423,0.12022029937296584,0.015936078503727913,0.027891136705875397,20.0
2522.wav,-495.6155700683594,31.993173599243164,18.97065544128418,14.72297191619873,3.32878041267395,2.311666965484619,-3.965088129043579,-7.966726303100586,-7.005679607391357,-4.887228012084961,-4.871742248535156,-2.467287540435791,-6.897182464599609,-7.05879545211792,15.970052719116211,0.20472715280059134,0.20496661878784858,2931.3574788900087,2532.242265984319,1373.8426816339415,816.5842455422795,22.395042668586452,7.08185972465556,0.1033061295747757,0.2973843514919281,4256.104093092969,3165.987326977449,142943.078125,209036.640625,1958.7857901815046,2773.0436347630584,3703.4279781948094,4646.418158672799,2.01155424118042,-4.176437471414829e-07,0.032882221043109894,0.001081240363419056,-0.40832239389419556,27.816347122192383,0.020898773844233273,7.969843665719563e-05,0.009678863690728413,0.010662368997295304,0.029036591072185237,0.15336227515472908,1.3515409720337148,0.05972590379314056,0.09043043501583245,0.14618418005898512,0.17917771137942168,0.022239532321691513,0.04083973169326782,19.0
2523.wav,-398.9661560058594,91.55970764160156,31.089651107788086,53.7791862487793,15.234944343566895,20.565174102783203,9.951977729797363,-14.610326766967773,2.5602478981018066,-1.5822169780731201,-7.373354911804199,4.267093181610107,-14.026077270507812,2.8421623706817627,1.6689008474349976,0.10837227957589286,0.10896385220914614,2278.9714395003098,1940.492195466099,1982.5464011366876,917.4259812063319,17.722208598661165,5.616370650405739,0.006004927214235067,0.011653822846710682,4130.52978515625,3326.7507287297562,24256.90234375,4379.76220703125,1099.1546630859375,1865.8905029296875,3167.68798828125,4831.89697265625,2.7137701511383057,-0.0005787422996945679,0.033965103328228,0.0011536282254382968,0.5547722578048706,4.5176825523376465,0.015024083455228704,5.991369713467317e-05,0.0051826356033750805,0.006726463595730145,0.015547906810125241,0.11208728013985295,1.171509315853936,0.031131425706131904,0.04824472451606793,0.12828846378925823,0.09339427711839571,0.03551897406578064,0.03234183043241501,25.0
2524.wav,-533.4199829101562,59.11650085449219,17.442569732666016,22.868288040161133,9.70348072052002,-7.426613807678223,-13.994903564453125,-9.564960479736328,-11.121349334716797,-11.752442359924316,-10.728279113769531,-6.960500717163086,-2.618274688720703,-1.5696473121643066,15.087789535522461,0.15088723420668762,0.16461853855161934,2033.371237560648,2151.611094282929,1173.364125184288,885.9301729729108,20.408455291315654,6.697827605273253,0.0872153788805008,0.2624020278453827,3151.4345343707923,3042.660431742486,229024.484375,56582.34375,1259.228471793649,1773.8024398283214,2588.4495185564406,3515.9236229942776,1.4446485042572021,-3.612813998188358e-06,0.02140374854207039,0.0004581204557325691,-0.9968832731246948,28.48756980895996,0.01653022142253748,7.698194452120074e-05,0.00639154635350216,0.0070722869202970665,0.019174639060506482,0.12004207513602985,1.1200326644773697,0.03494157901562888,0.057819190792174985,0.12520052979699903,0.10482473704688663,0.014744953252375126,0.026435337960720062,21.0
2525.wav,-432.85260009765625,104.8951644897461,25.28026580810547,35.79940414428711,29.83847427368164,2.100813627243042,4.846761703491211,3.960968494415283,-9.670243263244629,2.3537940979003906,-8.872981071472168,-6.076547145843506,-4.567768096923828,-5.176463603973389,2.329845905303955,0.1055908203125,0.14490574498194034,1830.9424264228812,1714.5260468367492,1851.6253834196125,766.7144635761591,19.402141282232716,5.828264696638776,0.0036568136420100927,0.0084121348336339,3095.99609375,2908.863691523823,34942.47265625,9382.998046875,803.009033203125,1275.244140625,2293.1365966796875,3907.2296142578125,2.102649211883545,-0.00041243131272494793,0.03981820493936539,0.001585489371791482,0.6301072835922241,8.77061939239502,0.014486945861927805,5.196752142479721e-05,0.006708518892529504,0.007183353436131472,0.020125556677588512,0.11141502509455888,1.04461171313496,0.04771370934637558,0.049901250070815494,0.06344284441952304,0.14314112803912674,0.03697868436574936,0.042470283806324005,17.0
2526.wav,-409.614990234375,71.27069091796875,31.811246871948242,43.9191780090332,10.969350814819336,6.261422157287598,-2.5830864906311035,-3.0495731830596924,-3.963681697845459,-9.052803039550781,-5.374263286590576,0.04617950692772865,-13.208695411682129,5.265359401702881,2.2741432189941406,0.07266727570564516,0.05316326957618543,2008.2787766071676,1163.6575474423041,2287.8753085823737,598.3545839804117,19.65710112999053,6.14993455925035,0.0030392513144761324,0.009343627840280533,3799.568422379032,2445.9759472270907,63670.98828125,8089.8681640625,441.2570091985887,1339.0526556199598,2813.9034148185483,4638.495069934475,2.054579496383667,-0.00046671327436342835,0.046726517379283905,0.002183367498219013,0.5616886615753174,7.030241012573242,0.017014361442513327,4.7413794648712265e-05,0.007062601558951991,0.008395932536648354,0.021187804676855975,0.07288057478771805,0.7910403681090106,0.018168713009513945,0.026530606548814905,0.06816321684926742,0.05450613902854183,0.04465913772583008,0.04870845749974251,16.0
2527.wav,-412.57891845703125,123.02391815185547,22.74527931213379,24.275253295898438,-8.440295219421387,-2.263906717300415,11.277814865112305,-6.325451374053955,-7.809756755828857,-6.2096710205078125,-10.379061698913574,2.427117109298706,-6.2704854011535645,-10.697885513305664,2.714172601699829,0.05565283764367816,0.033489279357282416,1367.8620849376662,621.142066348195,1804.7418920491934,585.0862480237377,20.182563919003734,6.243204383414889,0.0016623808769509196,0.0029025154653936625,2561.089877424569,1533.9062720388956,53264.42578125,15367.50390625,377.8210870150862,655.7726629849138,1577.8640220905172,3581.194436961207,2.2368454933166504,-0.00036972327507101,0.03887835144996643,0.001511526177637279,0.42456626892089844,9.76556396484375,0.014289059555112523,4.845677730068265e-05,0.005873756427433845,0.007036715282769219,0.017621269282301535,0.10341863006918807,0.9494616223660378,0.03794638120335258,0.055820147835292086,0.10091898019991055,0.11383914361005773,0.035436633974313736,0.042040858417749405,30.0
2528.wav,-473.0608215332031,56.97776794433594,-1.0679305791854858,13.70120620727539,7.536779403686523,-13.88315486907959,-15.393410682678223,-19.142383575439453,-20.236419677734375,-13.21115493774414,-6.418403148651123,-3.8687565326690674,4.219879150390625,6.297952175140381,24.803138732910156,0.2063960044917076,0.19673799895690075,2722.562841589638,2390.6877069227808,1279.9705942722635,856.6309170491658,19.73796710018708,6.066412783007836,0.0746150016784668,0.25783759355545044,3923.6855696694565,3097.190019531253,603134.5,456044.625,1836.380132351812,2620.0538129126994,3458.4070154138512,4286.535914465602,1.7608420848846436,2.8204099180584308e-06,0.04474785923957825,0.00200237100943923,-0.1572289615869522,13.88882827758789,0.031227500555051777,0.00010838319809902574,0.015413687754260767,0.015356108394284113,0.0462410632627823,0.1789291991430792,1.5442991386939406,0.07193879433142536,0.1064785677324934,0.16490470338960747,0.21581638299427608,0.03200381249189377,0.054593950510025024,23.0
2529.wav,-497.0074157714844,44.83760070800781,20.64410400390625,22.907869338989258,2.3632259368896484,-8.468771934509277,-11.620131492614746,-3.758707046508789,-7.84063720703125,-6.3770623207092285,-1.4143210649490356,-2.9417738914489746,-4.135426998138428,-0.5607343912124634,38.982669830322266,0.166318559913659,0.20151613289863785,2250.7621986702843,2544.08186344272,1053.230271281078,835.4393369062033,17.555577698509317,7.256165489404425,0.05913469195365906,0.2194855809211731,3187.456747457413,3184.6728306818645,428718.15625,645463.5625,1542.5518422818138,2110.3544034643355,2793.7019618757777,3514.6890769630913,1.4348926544189453,-9.103636102736345e-07,0.03601614385843277,0.001297162612900138,-0.24916554987430573,14.479150772094727,0.017973805745029325,4.7817557374129306e-05,0.008642085099379493,0.008432928560825751,0.02592625529813848,0.11576690030995881,1.0693568936093205,0.04774495364164329,0.06596232180580809,0.10566889115703013,0.14323486092492987,0.027232831344008446,0.043042972683906555,38.0
2530.wav,-495.6060485839844,49.7841911315918,18.286235809326172,21.562807083129883,0.8457528948783875,-3.5297060012817383,-17.469575881958008,-11.440999031066895,-10.193703651428223,-14.688480377197266,-5.634185314178467,4.450793743133545,-9.482670783996582,-1.6386358737945557,27.06256866455078,0.17847730329139314,0.19203374485598806,2417.769919488479,2322.5496790701663,1210.7691434147523,780.7470604293212,20.656140506703302,8.814001865644384,0.024076290428638458,0.13940636813640594,3574.024826483862,2997.686756465628,400073.53125,152750.546875,1614.935262667533,2184.7955415754923,3043.6970583458697,3946.819387223058,1.5747016668319702,-1.1814040590252262e-06,0.02654714696109295,0.000704751000739634,-0.11037664860486984,11.23370361328125,0.015612487945899116,4.054349986459112e-05,0.007007100090821015,0.0075331474070834655,0.021021300272463045,0.09209953399310093,0.9023988957891202,0.03354694100269479,0.04689926209455454,0.07694189769892464,0.10064082300808438,0.02226085215806961,0.03023170493543148,55.0
2531.wav,-544.5274658203125,23.812885284423828,61.97623062133789,59.36091613769531,25.328445434570312,-4.146338939666748,-0.8733190894126892,15.284274101257324,-2.9986684322357178,-6.448604583740234,4.700425148010254,-8.546143531799316,-5.637228012084961,9.4668550491333,0.6683333516120911,0.1530498798076923,0.18523621099147444,3142.8726442217176,2231.8235505329785,2558.0048594885875,756.7186304964654,16.52234419484559,5.2013756045586375,0.0047110156156122684,0.0076253958977758884,5600.620492788462,3292.002388838321,2585.173095703125,572.6170654296875,1382.2660006009614,2443.5216346153848,4333.143028846154,6661.3792067307695,2.102849245071411,-0.0004478607443161309,0.01296584215015173,0.00016811306704767048,0.45695918798446655,3.6584057807922363,0.010920839908817018,2.5856572073191743e-05,0.005335428771002816,0.005641464661885832,0.016006286313008447,0.0653272434341896,0.6863847301267187,0.024138651482611642,0.030386816421469127,0.05696481089840263,0.07241595444783493,0.01301444973796606,0.01292481180280447,17.0
2532.wav,-367.0577087402344,108.48066711425781,42.208717346191406,23.42959213256836,6.922445297241211,-5.791098117828369,-6.122620105743408,4.077968597412109,-20.203899383544922,-18.797632217407227,2.8181843757629395,-8.729333877563477,-3.569789171218872,12.481979370117188,3.2051923274993896,0.055403645833333334,0.032336296496339456,1573.4065615858165,869.5908263148445,2155.5918352178946,562.6103723260178,23.132878772192523,6.188306467669998,0.003548474283888936,0.011023360304534435,2972.838134765625,2341.131505257245,146209.796875,6565.00537109375,417.0263671875,688.165283203125,1842.16552734375,4114.456787109375,1.885628581047058,-0.0006656053592450917,0.061311908066272736,0.0037591499276459217,0.05312005430459976,1.6350517272949219,0.008766894481678451,3.155459373080568e-05,0.0030347419104046905,0.0034350039186312035,0.009104225731214072,0.0801588797670983,0.8495192114949929,0.020841690174999893,0.036371450280733526,0.10013631719854241,0.06252507052499967,0.06624288856983185,0.05595192685723305,15.0
2533.wav,-363.030029296875,67.06391906738281,29.758394241333008,47.843929290771484,0.19224457442760468,-2.758502721786499,-5.102050304412842,-9.009790420532227,4.306036949157715,-0.15908706188201904,-5.6684064865112305,7.397764682769775,-8.102239608764648,7.105120658874512,1.860942006111145,0.1361328125,0.1269704765786418,2604.9335574098473,1823.0101997484028,2169.3774967228937,765.6631221178735,18.290135451329096,7.140312814077729,0.006023561581969261,0.010849207639694214,4611.1201171875,2840.0336132790444,47571.58984375,10043.8740234375,1039.623046875,2193.3720703125,3726.10546875,5294.79931640625,2.4942612648010254,-0.0004987733555026352,0.05029352754354477,0.002529438817873597,-0.2161681205034256,8.922951698303223,0.024687000338502817,6.708365908683737e-05,0.013515746572915157,0.00788189116090067,0.04054723971874547,0.11032866582664214,0.8510983093914494,0.04248853791822375,0.055454987386741865,0.102802879611621,0.12746561375467125,0.04395215958356857,0.05592256411910057,17.0
2534.wav,-562.14990234375,77.75284576416016,21.10031509399414,23.937950134277344,1.386652946472168,-9.844476699829102,3.717362880706787,-4.750459671020508,-0.4769853353500366,-6.236778259277344,-0.3299238085746765,-3.832578659057617,-8.061591148376465,0.9830421805381775,0.9585707783699036,0.13078394944105692,0.12094278929848168,2559.637882803783,1544.195342674693,2364.9697507554106,685.0624088522344,19.0540511493729,6.016780264369864,0.0016625807620584965,0.0025888229720294476,4648.020674542683,2518.051112080859,1806.2705078125,3097.97607421875,967.2434737042682,1912.5160775533536,3481.7263719512193,5615.089081554878,1.8619916439056396,-0.00014271546388044953,0.010914505459368229,0.00011912643094547093,0.2657947838306427,20.757577896118164,0.008514664695622618,2.1730633763226872e-05,0.004319059224644407,0.0046354864921326336,0.012957177673933222,0.07700027540788697,0.7950573841277914,0.020877198793057137,0.02876605948775336,0.05977231070470498,0.06263159637917141,0.008522296324372292,0.012870262376964092,21.0
2535.wav,-455.9110412597656,62.95778274536133,11.976995468139648,52.50284957885742,17.665559768676758,-21.823577880859375,6.916135311126709,-20.398317337036133,22.67074966430664,-13.848747253417969,-4.921058654785156,17.533763885498047,-18.766590118408203,16.1682071685791,0.7473877668380737,0.13148373463114754,0.07929512279638488,2955.7002614230464,1135.4758907183136,2672.9504506556505,711.4745455223155,19.679047024530846,4.3926341355940535,0.00553457485511899,0.01316076796501875,5573.922579405737,2382.942252425858,2563.582763671875,4870.66064453125,859.3866066854508,2337.5880507172133,4316.171714907787,6625.519499231557,2.13533616065979,-0.0005723221693187952,0.014248526655137539,0.00020302050688769668,-0.17548932135105133,12.919656753540039,0.00894925208113817,2.266382590316523e-05,0.004080974777786937,0.004434894887751018,0.01224292433336081,0.08379914058999817,0.8426849746808007,0.024402822987092888,0.03987437620836274,0.09255778629083171,0.07320846896127867,0.014125779271125793,0.014381618238985538,18.0
2536.wav,-337.23822021484375,78.1071548461914,-20.669858932495117,7.907673358917236,-6.7466912269592285,-16.912906646728516,-7.956378936767578,-14.57437801361084,-4.226550579071045,2.0870232582092285,-4.812882900238037,8.43608283996582,-14.659536361694336,-9.341567039489746,3.3594069480895996,0.08099065061475409,0.03450444409459188,1894.9341413485809,660.9236529314217,2031.5837801833736,583.7143350138581,15.597332045826809,3.8670830313652447,0.0015786906005814672,0.002507876604795456,3486.4373879354507,1770.9255654999902,190613.109375,23118.599609375,604.6947041495902,1137.7297323258197,2522.7382972592213,4389.419905865779,2.000582695007324,-0.00022115082538221031,0.07523465901613235,0.005660254042595625,0.06254585832357407,5.163163185119629,0.011940057953147712,2.5232116575820633e-05,0.0050591175077429945,0.005673470425185908,0.015177352523228983,0.06660517980546658,0.6205900145441966,0.018663413694429355,0.029746067800629272,0.06371736873956686,0.05599024108328807,0.06931503862142563,0.08072163164615631,21.0
2537.wav,-467.6966552734375,75.99192810058594,36.57783508300781,41.67919921875,12.549093246459961,-20.41613006591797,15.74339485168457,-15.835878372192383,1.182647705078125,0.7845742702484131,-19.667409896850586,20.22402000427246,-15.660690307617188,7.665034770965576,1.1319513320922852,0.08563910590277778,0.048013740531229455,2454.2925986816595,1056.4857696519928,2643.860369896129,709.480571202243,16.42074597554302,4.521575297004684,0.0024586000945419073,0.0034009944647550583,5295.672607421875,2852.264646823173,12941.8642578125,2221.49169921875,590.5181884765625,1533.7921142578125,3428.265380859375,6518.5791015625,2.1727147102355957,-0.00040955908480100334,0.0204215906560421,0.000417041388573125,0.8899587988853455,8.039630889892578,0.00871493318542424,2.209585124851572e-05,0.0043099510427937185,0.004801755332764716,0.012929853128381154,0.09058563211768414,0.9347577662817028,0.03863328105021556,0.047066889231216526,0.07731108981913283,0.11589984315064668,0.01880749687552452,0.021920960396528244,19.0
2538.wav,-393.69854736328125,94.33501434326172,35.04184341430664,14.709959983825684,-11.182555198669434,-10.160356521606445,2.750986099243164,4.44296407699585,-14.288223266601562,4.894120216369629,1.504138708114624,-8.479405403137207,3.7625937461853027,0.054437004029750824,2.306713819503784,0.08043118990384615,0.0424328666217574,2009.5637916821265,1092.9377568581554,2332.812453656808,834.4954684666031,14.202812569476349,4.891001464592781,0.0064416867680847645,0.014051806181669235,4220.673452524038,2936.992099649042,26594.630859375,11786.6103515625,539.1582782451923,1059.764873798077,2886.443058894231,5216.004356971154,1.9850490093231201,-0.00013613376358989626,0.046391334384679794,0.002152155851945281,0.6002843379974365,13.06974983215332,0.017005207478740583,4.007911239070769e-05,0.008895152140786315,0.006646486742482848,0.026685456422358943,0.08400558797198396,0.9659004404876815,0.028378426776024264,0.03067390397357377,0.06845683736763304,0.0851352803280728,0.03775734826922417,0.05365363135933876,17.0
2539.wav,-499.8291015625,69.96376037597656,36.43247604370117,55.101600646972656,8.05587387084961,4.164051532745361,7.789204120635986,-4.160922050476074,-0.44306597113609314,-8.162280082702637,-4.658539772033691,1.8546216487884521,-3.2194697856903076,6.6316070556640625,0.9619656801223755,0.11732991536458333,0.10855806947668109,2407.1321184089516,1553.869547206986,2413.4384100903753,718.1645148334717,17.43676778012452,5.380927086036987,0.003256705356761813,0.008052095770835876,4705.1544189453125,2579.9927227788803,5543.40283203125,1117.9217529296875,732.2784423828125,1891.3330078125,3285.1593017578125,5555.56640625,2.0523767471313477,-0.0012158987810835242,0.019822757691144943,0.00039294175803661346,-3.327946662902832,64.93927764892578,0.012417777429040098,3.567799241985202e-05,0.005549983533437644,0.00590797521814233,0.016649950600312935,0.10935200204251153,1.0816375982347877,0.031701161841345894,0.050987519624990256,0.09108253427273177,0.09510348552403769,0.014313056133687496,0.024135001003742218,17.0
2540.wav,-406.7844543457031,107.23918151855469,22.550546646118164,43.82221984863281,10.695463180541992,-0.45089930295944214,16.71485710144043,-10.792064666748047,-0.7305266857147217,1.8816179037094116,2.5297365188598633,4.69624137878418,1.2336498498916626,-6.5565185546875,2.1908798217773438,0.10600776176948051,0.12811636799097656,1856.7030324664065,1557.657265140213,1822.614240448374,672.5075769104764,17.84772375495875,6.228102245116669,0.0028292573988437653,0.007539844606071711,3332.7525745738635,2556.606209620627,15891.66796875,5705.36767578125,686.1261541193181,1299.6826171875,2517.4272017045455,3912.191495028409,2.0692696571350098,-0.00021712525631301105,0.03709685057401657,0.0013761762529611588,0.6854552030563354,19.018232345581055,0.01836104483269857,8.244133685543588e-05,0.009261940212362691,0.011652396931175856,0.027785820637088073,0.13903074186180525,1.1810161501937195,0.053817215327366344,0.08530064044860365,0.1619610922037423,0.16145164598209905,0.0317014642059803,0.041802115738391876,23.0
2541.wav,-521.7201538085938,69.80232238769531,18.218265533447266,32.113670349121094,12.057973861694336,6.122779846191406,-2.430173873901367,-3.7176361083984375,-5.246844291687012,-3.9328951835632324,-6.209699630737305,-1.1121002435684204,1.8525972366333008,-1.3437353372573853,15.630248069763184,0.11925474654796511,0.13119718097380786,1846.9716938194285,1836.5768373067433,1064.3258452743069,826.7307498952445,18.186780785038444,5.996651502583522,0.0759853646159172,0.2589849531650543,2841.2685944313225,2528.45114828238,282874.5,93973.234375,1180.2573980287063,1628.7239110192588,2341.5480502816135,3172.041129178779,1.365328311920166,-6.140810910437722e-06,0.030873384326696396,0.00095316581428051,-0.0869891345500946,30.10137939453125,0.019177272015515726,7.928738944624854e-05,0.007134251683076701,0.007688126688285211,0.021402755049230105,0.12422802234176332,1.1035563835770565,0.03622360165172524,0.06342267484416596,0.13439374751928243,0.10867080495517571,0.019739259034395218,0.038944754749536514,25.0
2542.wav,-459.0007019042969,47.04711151123047,-6.766705513000488,21.91764259338379,8.295477867126465,-3.309880018234253,-5.523587226867676,-9.858651161193848,-11.129115104675293,-3.0856637954711914,-11.782342910766602,-2.890169620513916,-3.730656623840332,-7.039161205291748,25.55727195739746,0.1934337849346496,0.17571147164840537,2686.262991197444,2286.3548856711427,1271.699286290573,841.9125658866175,18.11206907735207,6.7878060723476334,0.0921536386013031,0.27596500515937805,3876.443634202934,3020.7644508939816,333241.78125,633639.125,1803.7111547552836,2531.9238444191465,3375.4194113250833,4236.172678844549,2.1475932598114014,1.0873185601667501e-05,0.04197503253817558,0.0017619032878428698,-1.0369846820831299,29.38748550415039,0.022298512119357572,9.129953642881125e-05,0.007316979032201563,0.008609087228769177,0.02195093709660469,0.16880686011393292,1.4785053735028988,0.055401067295490124,0.08717132005220644,0.18155481972557225,0.16620320188647036,0.02760433405637741,0.05255289003252983,37.0
