,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,rmsSum,zcrMean,zcrStd,spectralCentroidMean,spectralCentroidStd,spectralBandwidthMean,spectralBandwidthStd,spectralContrastMean,spectralContrastStd,spectralFlatnessMean,spectralFlatnessStd,spectralRolloffMean,spectralRolloffStd,spectralEnergy250-650,spectralEnergy1000-8000,spectralRolloff25,spectralRolloff50,spectralRolloff75,spectralRolloff90,onsetStrength,mean,std,var,skew,kurtosis,localJitter,localAbsoluteJitter,rapJitter,ppq5Jitter,ddpJitter,localShimmer,localdbShimmer,apq3Shimmer,apq5Shimmer,apq11Shimmer,ddaShimmer,envelopeMean,envelopeStd
585.wav,-394.91778564453125,100.16326141357422,34.92973709106445,22.165639877319336,4.467382431030273,-15.250726699829102,-7.859258651733398,16.922897338867188,-6.753269672393799,-4.976080417633057,6.320250034332275,-9.914834976196289,-4.1181840896606445,5.7475199699401855,2.0197079181671143,0.07977098034274194,0.04724038034909668,2090.374526517796,1296.9432324628533,2375.3004704789546,791.7397961048762,20.897308741038643,6.17114450025392,0.004198912065476179,0.009730691090226173,4142.884088331653,2988.0832196085985,49272.6484375,9477.849609375,558.4740423387096,1339.5736202116937,2878.5030241935483,5159.6333165322585,1.9548828601837158,-0.0006280906964093447,0.04118843376636505,0.0016964871902018785,-0.2665470242500305,6.893914222717285,0.021966765851145917,7.561862916982936e-05,0.00933896823855412,0.009849319312597962,0.02801690471566236,0.14549505995733913,1.292941537436258,0.05213688606978515,0.0851880642754448,0.17247420805557195,0.15641065820935546,0.021951857954263687,0.036820925772190094
586.wav,-469.2124328613281,64.844970703125,53.42849349975586,26.14636993408203,-4.442927837371826,-17.39441680908203,21.96505355834961,7.475189685821533,-24.779457092285156,15.232449531555176,-7.817267894744873,-2.1488020420074463,17.974279403686523,-16.269460678100586,0.9555954933166504,0.14853852370689655,0.09733472173419669,3498.76079550794,1635.6756111035068,2989.2021483229214,440.8958596924758,17.442859577614826,4.775048673042156,0.010111715644598007,0.011060567572712898,7055.094120420259,2326.3018187266607,7484.20849609375,635.7444458007812,1091.881903286638,2708.4809401939656,5194.452114762931,8101.063274515086,1.8457136154174805,-0.00024384351854678243,0.015070033259689808,0.00022710590565111488,1.1218448877334595,30.352840423583984,0.014370523451965383,3.49619522704727e-05,0.006928417145993757,0.006403897721539028,0.02078525143798127,0.08650413132773103,0.8697668935830742,0.025115563828745743,0.03390857142737561,0.06461475424282404,0.07534669148623722,0.027192747220396996,0.04075619578361511
587.wav,-490.02825927734375,89.1845932006836,43.18296813964844,46.38542556762695,7.1423187255859375,6.657606601715088,14.936042785644531,-4.546377182006836,3.301844596862793,-5.2003493309021,-2.9578733444213867,0.6001083254814148,-13.859701156616211,8.353971481323242,0.9960242509841919,0.09241832386363637,0.10244197840841225,2102.7730158383256,1726.9258851961788,2179.9065519936203,797.3620516210843,17.78309227998636,6.324060370702002,0.0012842498254030943,0.002222921932116151,3917.0854048295455,2973.7674748870745,3375.302001953125,942.9569091796875,691.6725852272727,1649.08447265625,2794.259366122159,4870.255903764205,2.220404863357544,-0.0004010351258330047,0.017139732837677002,0.00029377045575529337,0.9614428877830505,4.917217254638672,0.011868056326677893,2.6872883148871155e-05,0.004759999596932068,0.005199156916002804,0.014279998790796205,0.08281550412578544,0.7219970060577751,0.023710643549505264,0.04180286626372572,0.08769314442118703,0.07113193064851579,0.023845886811614037,0.024523695930838585
588.wav,-529.3248901367188,55.33755874633789,-1.816554307937622,27.255563735961914,-3.51470685005188,-4.131246089935303,-17.13364601135254,-13.659832954406738,-16.2567195892334,-10.003405570983887,-10.821581840515137,-8.901829719543457,-0.6502041220664978,-5.710902214050293,15.153143882751465,0.19057364127548854,0.17369425366692728,2288.538307315548,1946.7351893092089,1128.0738899037917,715.0041506126586,21.79191675651691,8.293611256340082,0.026801379397511482,0.14382460713386536,3291.415044870433,2459.642210359275,215048.671875,93521.578125,1571.3841259226317,2119.191008821421,2838.8518794472175,3643.840583016939,1.3398820161819458,-2.2853770076380897e-07,0.01932082697749138,0.00037329437327571213,-0.6776602864265442,24.883474349975586,0.009255811854545316,2.556898319987876e-05,0.0034973545653819845,0.003884896685509772,0.010492063696145953,0.11368407727297311,1.031937291798544,0.03866332855278557,0.049266417787973416,0.06448096289962951,0.11598998565835672,0.02640785276889801,0.04553903266787529
589.wav,-514.6353149414062,100.57705688476562,9.03507137298584,31.6394100189209,7.673642635345459,-8.130492210388184,2.4067375659942627,-3.8935859203338623,-2.9276115894317627,2.0718719959259033,-0.6476152539253235,1.8621532917022705,0.991003155708313,-4.3960490226745605,0.9373990893363953,0.10405530427631579,0.15757306904392449,1747.3102030992886,1789.7352965079779,1412.7169002938006,698.4107226444189,19.532420335503897,5.551233889919274,0.0024209984112530947,0.007188068237155676,2955.43212890625,2497.223452124075,3174.109619140625,2013.8018798828125,853.8198370682566,1268.1923314144738,2369.5023386101975,3478.0373021175988,1.6813390254974365,-0.00033278734190389514,0.015647202730178833,0.00024483492597937584,1.9753811359405518,24.00737190246582,0.014947954499876598,3.7685111089541655e-05,0.005989944194001243,0.006123143605850313,0.017969832582003728,0.09058620476648387,0.882836245136413,0.03182110572998366,0.04631572708390027,0.07684900995969665,0.09546331718995098,0.026873672381043434,0.03904062509536743
590.wav,-509.69256591796875,89.25408935546875,24.70046615600586,30.10662841796875,9.691789627075195,3.6877222061157227,-14.099874496459961,-1.1166768074035645,-15.709898948669434,-14.248120307922363,-3.382488250732422,1.078284502029419,-10.777979850769043,2.32865309715271,24.21487808227539,0.24317051758734656,0.277840962891888,2970.7809741912565,3022.000518928654,1239.1037719061922,814.5571615375276,22.697355018326373,8.319400518253403,0.10233801603317261,0.2971985638141632,4088.0348962021953,3258.333536026053,248269.5,172796.625,2172.352492032578,2679.094438850035,3666.7547555550636,4360.127962885092,1.9715750217437744,-9.282481187256053e-06,0.028055254369974136,0.0007870972622185946,1.4434000253677368,10.584500312805176,0.025507680894862717,0.00011946781577824484,0.008581040393305924,0.01133924480838802,0.025743121179917772,0.13011323215691423,1.2748800618771186,0.036114628541200726,0.05443028391803869,0.1489512333131195,0.10834388562360217,0.023870550096035004,0.02706180140376091
591.wav,-490.8779602050781,52.206329345703125,21.6321964263916,20.346614837646484,13.315053939819336,6.418104648590088,0.20719057321548462,-3.1818950176239014,-5.844044208526611,-6.311074733734131,-5.364157676696777,-5.91782808303833,-6.602349758148193,-4.042659759521484,32.025447845458984,0.11302583616902137,0.15030221391831697,1637.880852326438,2056.659263938282,1007.5795798007601,946.2177378062285,20.2250746867246,8.214211878038741,0.18234801292419434,0.3703124523162842,2497.3618342414716,3067.682701543089,698955.75,86022.9375,1015.548005685734,1419.314114592307,2063.833603441592,2817.2434285621985,1.0525565147399902,0.00012202012294437736,0.03689930960536003,0.0013615591451525688,-0.04406895115971565,14.613908767700195,0.014576960161318358,3.059284233157296e-05,0.007834349142154131,0.008135600019841626,0.023503047426462392,0.10151049015822271,0.9299006290883204,0.04289957195539176,0.05724802771854627,0.06891636231562073,0.1286987158661753,0.009987843222916126,0.007573412265628576
592.wav,-524.17041015625,44.46519470214844,9.559976577758789,23.57381248474121,6.0201287269592285,-13.485734939575195,-6.49276876449585,-6.228847026824951,-13.202215194702148,-4.540305137634277,-7.885702610015869,-5.642019271850586,0.9478128552436829,-5.145714282989502,27.9183349609375,0.18446575384489527,0.21261996081355397,2446.060857418046,2545.0980930546807,1209.974347002735,934.8217034506947,19.248087352321846,7.025219361118237,0.12162068486213684,0.31308212876319885,3599.8949684023232,3320.552738495458,492045.75,165900.140625,1586.4277369314464,2272.7788571662304,3108.0754816344897,3940.1477625981674,1.1315761804580688,1.1208114301552996e-05,0.02502531372010708,0.0006262662936933339,-0.985451340675354,26.708261489868164,0.019552628491774512,7.868673124753648e-05,0.007397498179887691,0.009168972520165634,0.022192494539663075,0.14728579592875113,1.3455343466323997,0.0472286130416487,0.07529483561307222,0.1420763401016487,0.1416858391249461,0.030632764101028442,0.04949181526899338
593.wav,-530.0302124023438,29.406524658203125,-13.179206848144531,32.809566497802734,-7.319775104522705,-13.384623527526855,-13.163765907287598,-16.10856819152832,-14.792015075683594,-7.874662399291992,-8.958396911621094,-4.8125901222229,-3.224504232406616,-1.6086636781692505,15.019102096557617,0.18904308296783626,0.13419046237301527,2377.309287436102,1676.0183994801641,910.0129545095988,552.875788343791,21.606535917579105,6.1764686927792996,0.1076681986451149,0.3022332489490509,3200.236944901316,2060.0801465750583,80439.0234375,360734.9375,1813.4860711348683,2318.3830180921054,2850.0390625,3454.4294819078946,1.831807255744934,-3.564229800190333e-08,0.0263541117310524,0.0006945392233319581,0.3660631775856018,28.16866683959961,0.012054958237179505,2.9398755556638222e-05,0.005208609788093558,0.0054017674196252235,0.015625829364280672,0.09958358726023928,1.0199703270992893,0.033900313908716444,0.04496424826239112,0.09231915241501615,0.10170094172614932,0.014452031813561916,0.026515807956457138
594.wav,-555.2352905273438,47.66537094116211,12.984148979187012,25.287752151489258,-1.3679152727127075,-1.6306378841400146,-13.507354736328125,-1.6908038854599,-10.08250617980957,-10.911913871765137,-3.1849277019500732,-2.901043176651001,-1.0791289806365967,-0.7618206143379211,27.072574615478516,0.19446702604418156,0.20503924572776058,2238.4863079096153,2275.5040392355577,1196.992079893731,941.0207871858692,23.17130160675607,9.108245926889882,0.08439397811889648,0.24580571055412292,3221.267371589812,2958.629322117876,441818.9375,168394.9375,1580.7564964276014,2076.248913096783,2758.849372661154,3544.156244813043,0.8600060343742371,-1.8291272851911344e-07,0.021424483507871628,0.00045900853001512587,-0.8332840800285339,16.759855270385742,0.015215550686044611,3.4894800680798405e-05,0.005222095545548006,0.006334145624667603,0.015666286636644017,0.0836097065281043,0.8770875817982642,0.0251328908449759,0.03776670698384442,0.07629767822524201,0.0753986725349277,0.042015720158815384,0.05874840170145035
595.wav,-505.2215576171875,32.397499084472656,12.856107711791992,12.877273559570312,5.866240978240967,-3.1531639099121094,-14.361910820007324,-6.085244655609131,-9.643168449401855,-6.087413311004639,-9.20240592956543,-3.667268753051758,-4.041589260101318,-1.1798779964447021,30.012807846069336,0.16646893367277202,0.2090199719216125,2588.817469120706,2399.537435709239,1251.3233119092959,900.2617507973401,22.47255976315971,5.673760944082334,0.2393231987953186,0.4179159998893738,3770.429724875273,3164.38343457743,552435.4375,260069.75,1757.7639655378623,2367.8988582387915,3227.9142701997334,4150.510185829859,1.1575522422790527,-3.1458082503377227e-06,0.027380259707570076,0.0007496786420233548,0.2809109091758728,21.93145179748535,0.02399892748227338,9.218807102438247e-05,0.010339157148854063,0.012235311261118853,0.031017471446562188,0.14609728773564354,1.3149994502120235,0.05663222913108651,0.08425706942402805,0.1585490630616774,0.16989668739325953,0.02684149146080017,0.04043859988451004
596.wav,-530.7488403320312,44.981204986572266,17.733840942382812,15.59061336517334,-2.4817824363708496,-11.68552017211914,-12.718485832214355,-4.603479385375977,-14.812280654907227,-9.786885261535645,-5.3239850997924805,-7.813085079193115,-9.184571266174316,-4.320317268371582,22.079740524291992,0.18558750570255475,0.2128430449240917,2517.9906611940332,2551.2710586580442,1042.2565461785998,719.1243393504636,25.573968374433157,8.031487207037568,0.10150498151779175,0.2916984558105469,3472.621945569115,3086.774517190031,223948.734375,126235.0625,1834.0709290887316,2350.3098269274633,3045.5965228672444,3766.2986855611316,1.3313900232315063,-2.412708681731601e-07,0.024032991379499435,0.0005775846657343209,0.24874702095985413,17.798748016357422,0.009053055295554053,1.9555178969252627e-05,0.003557657057209863,0.004492506278836303,0.010672971171629589,0.0839057838077914,0.749223073741307,0.027249541128480326,0.04249259728917762,0.10208183785350869,0.08174862338544098,0.039161745458841324,0.030535170808434486
597.wav,-400.1552429199219,75.63838958740234,46.10344696044922,25.583221435546875,2.448380708694458,-11.862530708312988,-2.421497106552124,11.872912406921387,-15.894375801086426,-8.495022773742676,5.122618675231934,-7.279860019683838,-6.206732749938965,5.038663387298584,1.339841604232788,0.0908862964527027,0.045795719221970635,2648.586281130321,1082.5897843447076,2834.2268240973226,500.17957110930826,20.015939015784454,4.740799296968514,0.010295628570020199,0.012971094809472561,5823.567488386824,2227.8454252214765,12221.740234375,2511.964599609375,543.71337890625,1547.7717219172298,4007.358200485642,7061.872162690034,2.3486289978027344,-0.00030330524896271527,0.02129688672721386,0.0004535573534667492,-0.04824644699692726,9.067922592163086,0.02042399234401637,5.569614152869226e-05,0.010937328874813284,0.009970777265941961,0.03281198662443985,0.13811427518593267,1.2723410899330692,0.05937916049963281,0.0787448760433116,0.14612453108432505,0.1781374814988984,0.012757194228470325,0.02509567141532898
598.wav,-461.673583984375,77.6558837890625,19.666479110717773,51.57200241088867,3.3680224418640137,-10.058910369873047,8.425376892089844,-4.675095081329346,-4.568239212036133,-1.9289659261703491,-2.817379951477051,3.3554186820983887,-3.520907402038574,3.622868776321411,1.0925662517547607,0.06540643601190477,0.04028823392289698,2020.549347873887,981.0919557093997,2214.5875492075884,495.4932908750379,18.525923400202682,5.843189299384276,0.0033222741913050413,0.005235779099166393,3884.0087890625,1908.2998579606826,11590.5009765625,2534.528076171875,515.087890625,1351.123046875,2582.6171875,5007.8369140625,2.4659688472747803,-0.0004261391004547477,0.02186121605336666,0.0004779128066729754,0.6718567609786987,7.78468132019043,0.013549546349278756,3.159136259887448e-05,0.005856471746315637,0.0064809512419068595,0.017569415238946912,0.10870835343417315,1.0201897272831915,0.03565548978373694,0.05463791966670724,0.10687703658633567,0.10696646935121082,0.021276887506246567,0.030277671292424202
599.wav,-535.2116088867188,49.21552276611328,-1.0822137594223022,17.36773109436035,15.233888626098633,-6.589826583862305,-9.58598804473877,-10.441128730773926,-13.740042686462402,-4.809388637542725,-8.498559951782227,-5.923406600952148,0.41420602798461914,-2.1354219913482666,9.948089599609375,0.18651132680383314,0.20522665887104444,2750.7307027025645,2578.1677888018385,1353.637462729745,867.46475391174,19.246151430704415,6.027215051350849,0.11218884587287903,0.3070424795150757,4052.769743737669,3255.1488886212,130876.8203125,113879.421875,1851.6005661199972,2567.1486631993375,3503.211811672069,4431.033108441376,1.4042102098464966,3.0756948490306968e-06,0.022146446630358696,0.0004904650850221515,-0.7369036674499512,60.842498779296875,0.013408244376590606,5.021698547817493e-05,0.00454725091584941,0.005288973972614043,0.013641752747548232,0.12323712928177079,1.1308629299437039,0.03952707367995547,0.058328354269221325,0.11223090983879157,0.1185812210398664,0.016030408442020416,0.029302557930350304
600.wav,-496.3205261230469,51.20911407470703,42.68559646606445,35.74244689941406,23.42925262451172,1.2423632144927979,9.515791893005371,26.068130493164062,-17.915172576904297,3.271218776702881,13.039913177490234,-11.675345420837402,1.8706566095352173,1.3494371175765991,1.3416739702224731,0.14318445226648352,0.1783825837518175,3205.8807065393135,2005.0083367758018,2697.1652982354412,573.8340325275308,18.843512015984924,4.92287124872734,0.0046072909608483315,0.01525469496846199,6183.815354567308,2723.9651008285755,13352.13671875,2545.896728515625,1309.2660757211538,2336.8257962740386,4753.513746995192,7069.516225961538,1.8547754287719727,-0.0003527090884745121,0.022011317312717438,0.0004844981012865901,-0.2233356088399887,13.484428405761719,0.008885392639544515,1.884183828365007e-05,0.004056822282793571,0.004134593766420143,0.012170466848380714,0.07206565807895252,0.686600590938783,0.024858437499929876,0.037026804488738845,0.0573420778280096,0.07457531249978963,0.01233916636556387,0.013577453792095184
601.wav,-485.1390075683594,32.98362350463867,8.103322982788086,14.881678581237793,-8.873581886291504,-5.902225494384766,-7.4263224601745605,-7.596043586730957,-11.06043815612793,-5.879979133605957,-3.521721124649048,-5.727211952209473,-7.151802062988281,0.8771544694900513,17.596759796142578,0.2061589136472176,0.19789810609898859,2729.1056975264114,2457.5129371715166,1224.9463984573408,818.2151836530297,19.93280119454526,6.613600743886765,0.04106900840997696,0.192682683467865,3876.0749284611193,3009.0942815919557,69635.875,250297.140625,1927.9102414153342,2563.9445460119914,3395.0564362281975,4215.526917923328,1.4160014390945435,-7.141355126805138e-06,0.023203814402222633,0.0005384170217439532,0.2262801080942154,34.59831237792969,0.016426723396999913,7.278493867964408e-05,0.0069936530706403025,0.006387508723650888,0.02098095921192091,0.15195066941706434,1.3131140134790926,0.04720758599455505,0.08589719407476237,0.2219566288203819,0.14162275798366517,0.009455319494009018,0.020648958161473274
602.wav,-554.227783203125,25.231414794921875,-1.2737787961959839,15.450936317443848,-5.523839473724365,-12.358330726623535,-8.928533554077148,-5.648039817810059,-13.345989227294922,-3.0796446800231934,-13.583982467651367,-4.105030059814453,-0.47573310136795044,-1.0888861417770386,13.489350318908691,0.25990844610636277,0.20338555982514694,3401.454475898791,2443.0034583934435,1258.788782166428,656.2488997751885,16.05607687648436,5.3591280397638785,0.08467422425746918,0.26468008756637573,4610.763888888889,2899.421877871692,44841.703125,199589.859375,2554.6906300080127,3318.3729383680557,4119.7945880074785,4900.1226963141025,2.072819232940674,-3.3098339713433234e-07,0.019261233508586884,0.00037099511246196926,-0.8698568344116211,55.40205383300781,0.013148228232045646,3.165147957278371e-05,0.006161617247807393,0.006067108418669342,0.018484851743422178,0.09624795349510176,0.9449310585634342,0.030245215679827547,0.0430128531248052,0.08140867419544172,0.09073564703948264,0.013731095008552074,0.02223712019622326
603.wav,-409.4361267089844,120.2319107055664,25.597414016723633,24.297740936279297,2.0093555450439453,-12.047492027282715,-2.849198341369629,4.6702680587768555,-6.329094409942627,-4.005523681640625,-3.7917423248291016,-6.60003662109375,-4.22765588760376,0.15982680022716522,2.597297191619873,0.059422543174342105,0.04116816021994697,1523.1381693186725,758.5107864878108,1995.7253579129572,727.2357114529074,21.919607521351526,5.026316892266395,0.0021028846967965364,0.0068414220586419106,3050.7732190583883,2244.6449506317335,77418.46875,12008.0322265625,357.8478361430921,736.3788805509869,1839.813874897204,3982.7925832648025,1.7904640436172485,-0.0003807647153735161,0.04748440161347389,0.002254768507555127,0.4450669288635254,13.366649627685547,0.016988153695788728,4.1299086822379566e-05,0.009483374751043076,0.009524488167145457,0.028450124253129226,0.09589190984664803,1.0077992313447042,0.05181745741171741,0.07054654649907274,0.07704154137044238,0.15545237223515224,0.00859902985394001,0.007008438929915428
604.wav,-505.0975646972656,78.36853790283203,13.748522758483887,26.5556697845459,-2.7060625553131104,4.090896129608154,7.847356796264648,-18.378698348999023,-1.951141357421875,2.9102783203125,-7.407649993896484,-1.1051257848739624,-6.377997398376465,0.22137008607387543,1.2460674047470093,0.08267578125,0.06354405516424262,2133.055264414434,1093.1117401941858,2317.963533828204,679.8805623910331,20.649604074010426,4.366499852637363,0.002561460714787245,0.009917517192661762,4359.181640625,2216.34685482674,5076.8037109375,8953.103515625,518.73486328125,1331.39794921875,2964.368408203125,5373.826171875,1.7817782163619995,-0.00030427309684455395,0.017594004049897194,0.0003095489810220897,-0.299245148897171,19.813493728637695,0.02279486245200184,0.00012815549777089863,0.00970627624006806,0.011507657697942745,0.02911882872020418,0.15035901120920328,1.4079256936962656,0.054863017906157566,0.08630841950246466,0.1727189983763081,0.1645890537184727,0.016710007563233376,0.03347916901111603
605.wav,-418.0824279785156,117.0048828125,37.54729461669922,19.11598777770996,7.6259660720825195,-3.5763978958129883,6.483818054199219,11.647587776184082,-2.1280078887939453,-1.7116506099700928,12.7204008102417,-4.114182472229004,-14.4011812210083,1.5960036516189575,1.3644592761993408,0.08833821614583333,0.0909177542270889,1822.8120396148743,1386.7208742853707,2156.184882166594,477.81168328900077,19.236450332505225,5.058041755908143,0.006780114956200123,0.01523370761424303,3172.19970703125,2496.126892826171,9358.5634765625,1697.778076171875,682.064208984375,1070.020751953125,2057.318115234375,4276.673583984375,2.30400013923645,-0.0004806157958228141,0.026515912264585495,0.000703093595802784,0.8395600318908691,7.3098602294921875,0.015606504127370639,5.070510892654167e-05,0.004696888545031119,0.005648711307900184,0.014090665635093357,0.07974542298220645,0.7768445431137361,0.021066948917422793,0.02693317291487887,0.05746987644313741,0.06320084675226838,0.01903136447072029,0.024559279903769493
606.wav,-424.7687072753906,94.06672668457031,27.807209014892578,12.980443000793457,10.892979621887207,-2.0072262287139893,10.646285057067871,5.0518999099731445,-17.02063751220703,10.975183486938477,-6.554446697235107,3.6678831577301025,4.19726037979126,-15.742781639099121,1.1947532892227173,0.09491680194805195,0.04353908136152175,2409.6070420664487,997.6722852374517,2591.2929216965713,575.3358691225092,19.2565974094302,4.556681092432465,0.003346629673615098,0.00359207671135664,4824.695933948864,2195.483815192192,4867.09619140625,7131.9267578125,522.94921875,1634.9853515625,3283.114346590909,6277.348188920455,2.3712844848632812,-0.000317823956720531,0.019010018557310104,0.00036138080758973956,-0.37982895970344543,21.791702270507812,0.01882232850551386,4.964571586372544e-05,0.008385127639030482,0.009274163426668288,0.02515538291709145,0.1152199903817397,1.0706988527333652,0.040322481863994876,0.0592390045942674,0.10243031733337593,0.12096744559198463,0.01831022836267948,0.03291868418455124
607.wav,-496.1606140136719,72.70858001708984,23.32608985900879,21.01181411743164,8.879457473754883,2.4150123596191406,-7.9990410804748535,-6.371899127960205,-11.049120903015137,-9.85617733001709,-7.342845439910889,0.9773724675178528,-4.0644612312316895,-0.8361395001411438,23.68610382080078,0.2467778754537205,0.3007149303148495,2871.9841105811893,3349.6424048572676,964.0037895474454,820.5949760582837,22.50567444321789,7.128056910928875,0.12730339169502258,0.3262067437171936,3826.432609211944,3651.9363541768466,467678.28125,137398.40625,2260.4392049965973,2619.264046726123,3311.189173094374,4160.0116265880215,1.4295727014541626,-5.3209783246188636e-09,0.03169509395956993,0.0010045788949355483,0.3947208821773529,21.342546463012695,0.02076119634226231,8.582745608454789e-05,0.006681420278447542,0.008592549609769268,0.020044260835342626,0.11578436709106535,1.2190997136630295,0.0317489324238377,0.05370355297963225,0.09527797599494779,0.09524679727151311,0.05203910544514656,0.06648385524749756
608.wav,-507.2584533691406,39.7404670715332,8.08123779296875,13.30163288116455,-1.8491469621658325,-7.223275184631348,-7.671027660369873,-8.895896911621094,-6.954024314880371,-11.222626686096191,-12.668996810913086,-8.152560234069824,-7.089956283569336,-6.4405083656311035,21.53733253479004,0.17494779146634615,0.1963477975802687,2388.6845674062756,2461.2883862356175,1177.9053386382523,862.1186161864129,18.991339288530618,6.6253404244935865,0.10862065106630325,0.2990759313106537,3482.7388634314902,3220.281324102401,189275.046875,270351.59375,1624.456561748798,2175.275897686298,2970.927753155048,3816.959021935096,1.4071354866027832,-7.381848377008282e-08,0.026726428419351578,0.0007143019465729594,-0.14819732308387756,27.877349853515625,0.015356575790844125,6.199178388311216e-05,0.0061594058130491755,0.0060480090080436075,0.018478217439147526,0.1063483099277361,1.0317245904961512,0.031071784163831568,0.047710815984288814,0.10344784019150643,0.09321535249149471,0.021527636796236038,0.036059170961380005
609.wav,-370.2479248046875,89.23816680908203,-2.9931905269622803,18.464839935302734,2.386192560195923,-3.555920124053955,7.488103866577148,1.1522578001022339,-10.228165626525879,-2.0895872116088867,2.1519289016723633,-6.71633768081665,-0.3476029634475708,-3.8937175273895264,2.4623444080352783,0.09563908811475409,0.04492470048735482,2033.1877158350508,850.6074567744524,2199.2725788024477,838.8631604036312,16.394910866236884,5.922997078630744,0.0018792094197124243,0.003229707945138216,4335.763399718237,2211.3791538902124,35621.546875,30948.345703125,523.3274366034836,1175.6775902920083,2819.08459272541,5158.084656762295,2.0823988914489746,-0.00014188153727445751,0.05333553999662399,0.0028446796350181103,0.19563782215118408,8.819072723388672,0.017198424221737403,7.028829416343064e-05,0.007270721398434984,0.008616613272829235,0.02181216419530495,0.10897205981909498,0.967910076098944,0.03393772766820776,0.0413221493808662,0.12086303175882476,0.10181318300462328,0.020818334072828293,0.021136987954378128
610.wav,-472.5016174316406,96.60226440429688,16.29290008544922,31.6466007232666,8.468871116638184,-11.053483963012695,8.183411598205566,2.4514191150665283,-11.285536766052246,0.6692484617233276,-6.271337985992432,-5.315972328186035,2.0959458351135254,-3.264125108718872,2.1917786598205566,0.13566559436274508,0.15838176724292863,2349.8856188459854,2049.8720497233044,1984.5453032061407,613.8191558174799,19.931680271671322,5.1729092860427865,0.0019660538528114557,0.003462237538769841,3962.320484834559,2903.620696484648,42824.44921875,5784.65380859375,1078.982364430147,1731.8395278033088,2889.6714154411766,4819.215303308823,1.6928808689117432,-0.0002674777351785451,0.03496742248535156,0.0012227206025272608,0.7538569569587708,18.590757369995117,0.012450759027668913,4.9043763268935446e-05,0.004398380999645447,0.005643430032787695,0.01319514299893634,0.11832993199018631,1.212784467326444,0.03728167330454555,0.05454422327232416,0.13622411233464965,0.11184501991363666,0.008492153137922287,0.011138604953885078
611.wav,-527.646728515625,140.42506408691406,20.90143585205078,34.55399703979492,6.061829566955566,9.942815780639648,1.7496401071548462,4.613526821136475,-5.026656150817871,-3.217651844024658,-9.978453636169434,3.3054590225219727,0.719963014125824,-5.503459930419922,0.5151952505111694,0.03828296326754386,0.0162668370137451,1142.5500218845314,444.1235271485635,1636.4744433476728,536.4771273079322,21.19223033695844,4.219644419170405,0.0007786201895214617,0.0011881315149366856,2152.7536492598683,1422.2419508306439,2060.490234375,835.434326171875,268.22060032894734,541.541169819079,1347.5251850328948,2875.6270559210525,2.378694534301758,-0.0005652545369230211,0.010298416018486023,0.00010605736315483227,-0.2976732552051544,12.36501693725586,0.018500597401682084,8.309656473433921e-05,0.008036996735254733,0.007916139844360187,0.0241109902057642,0.13662729852388333,1.2313660960765203,0.040039155689625225,0.06458745209444922,0.12892026633620246,0.12011746706887567,0.01107484009116888,0.025667589157819748
612.wav,-554.1976318359375,44.108856201171875,14.27285099029541,9.145669937133789,1.0461937189102173,-7.264651298522949,-16.91117286682129,-8.827606201171875,-7.763125419616699,-6.936332702636719,-14.233879089355469,-3.562178134918213,-5.563774108886719,-5.272635459899902,16.42245101928711,0.14748007077782133,0.19972680914023766,3550.5406111913067,3208.4761410679084,1404.965658933713,896.121722365416,20.31442592342058,6.611563539281294,0.24825985729694366,0.42684200406074524,4714.92770682308,3716.569862496001,141480.609375,33787.75,2781.5970776596787,3498.5379879751176,4244.757979342183,5043.73094325529,1.1398292779922485,3.4755191791191464e-06,0.020272336900234222,0.0004109676228836179,0.643912136554718,13.940603256225586,0.016521235750606898,3.9710160287843814e-05,0.006565253400104803,0.007236580603441526,0.019695760200314407,0.1428194632278417,1.2464187211335427,0.051922045025567416,0.0797270246737782,0.14293225615150051,0.15576613507670226,0.01657482050359249,0.027253706008195877
613.wav,-515.3803100585938,63.121150970458984,25.648000717163086,23.885297775268555,13.588709831237793,-0.9611289501190186,-9.355063438415527,-5.3699951171875,-8.54218578338623,-10.376909255981445,-5.067575931549072,-1.5539311170578003,-8.62348747253418,-2.464630603790283,14.560285568237305,0.18397909033258172,0.18424519238847786,2490.2764409387296,2438.4086336058704,1277.879095513513,843.3375090022735,21.5985013897146,8.395959335953673,0.030470537021756172,0.1572168469429016,3689.4121137788893,3157.9532879631456,114145.8984375,69518.578125,1684.1780910900507,2252.271085822999,3170.843058589346,4073.768865161711,1.9723988771438599,3.075387553508335e-07,0.02220655418932438,0.0004931310540996492,0.1271032691001892,22.732622146606445,0.017075063899453694,6.342321604700443e-05,0.007367726002047365,0.009723154051468673,0.022103178006142095,0.12389744811885224,1.1773765311696933,0.03700987532162464,0.06602060414940955,0.11348782308842756,0.11102962596487392,0.028867676854133606,0.03074784390628338
